00,000,00,000,0000,1,陳履安,98,1,026,62,  ,  ,N, , 
00,000,00,000,0000,1,王清峰,98,2,041,60,  ,  ,N, ,Y
00,000,00,000,0000,2,李登輝,1,1,012,68,  ,  ,Y,*, 
00,000,00,000,0000,2,連戰,1,1,025,62,  ,  ,N,*,Y
00,000,00,000,0000,3,彭明敏,2,1,012,63,  ,  ,N, , 
00,000,00,000,0000,3,謝長廷,2,1,035,64,  ,  ,N, ,Y
00,000,00,000,0000,4,林洋港,98,1,016,65,  ,  ,N, , 
00,000,00,000,0000,4,郝柏村,98,1,008,66,  ,  ,N, ,Y
