"'00","'000","'00","'000","'0000","全國"
"'10","'004","'02","'120","'0005","錦屏村"
"'10","'004","'02","'120","'0004","梅花村"
"'10","'004","'03","'120","'0000","尖石鄉第03選區"
"'10","'004","'03","'120","'0006","玉峰村"
"'10","'004","'03","'120","'0007","秀巒村"
"'10","'004","'00","'130","'0000","五峰鄉"
"'10","'004","'01","'130","'0000","五峰鄉第01選區"
"'10","'004","'01","'130","'0001","大隘村"
"'10","'004","'02","'130","'0000","五峰鄉第02選區"
"'10","'004","'02","'130","'0004","桃山村"
"'10","'004","'03","'130","'0000","五峰鄉第03選區"
"'10","'004","'03","'130","'0002","花園村"
"'10","'004","'03","'130","'0003","竹林村"
"'10","'005","'00","'000","'0000","苗栗縣"
"'10","'005","'00","'010","'0000","苗栗市"
"'10","'005","'01","'010","'0000","苗栗市第01選區"
"'10","'005","'01","'010","'0001","中苗里"
"'10","'005","'01","'010","'0003","青苗里"
"'10","'005","'01","'010","'0007","維祥里"
"'10","'005","'01","'010","'0006","維新里"
"'10","'005","'01","'010","'0004","玉清里"
"'10","'005","'01","'010","'0005","玉華里"
"'10","'005","'02","'010","'0000","苗栗市第02選區"
"'10","'005","'02","'010","'0008","綠苗里"
"'10","'005","'02","'010","'0009","高苗里"
"'10","'005","'02","'010","'0012","新苗里"
"'10","'005","'02","'010","'0010","玉苗里"
"'10","'005","'02","'010","'0011","大同里"
"'10","'005","'02","'010","'0014","恭敬里"
"'10","'005","'02","'010","'0023","水源里"
"'10","'005","'02","'010","'0013","勝利里"
"'10","'005","'03","'010","'0000","苗栗市第03選區"
"'10","'005","'03","'010","'0017","清華里"
"'10","'005","'03","'010","'0015","上苗里"
"'10","'005","'03","'010","'0016","北苗里"
"'10","'005","'03","'010","'0018","嘉盛里"
"'10","'005","'03","'010","'0019","福星里"
"'10","'005","'03","'010","'0025","福安里"
"'10","'005","'03","'010","'0026","嘉新里"
"'10","'005","'04","'010","'0000","苗栗市第04選區"
"'10","'005","'04","'010","'0002","建功里"
"'10","'005","'04","'010","'0022","福麗里"
"'10","'005","'04","'010","'0021","文山里"
"'10","'005","'04","'010","'0028","文聖里"
"'10","'005","'04","'010","'0020","新川里"
"'10","'005","'04","'010","'0027","南勢里"
"'10","'005","'04","'010","'0024","新英里"
"'10","'005","'00","'090","'0000","公館鄉"
"'10","'005","'01","'090","'0000","公館鄉第01選區"
"'10","'005","'01","'090","'0001","館中村"
"'10","'005","'01","'090","'0002","館東村"
"'10","'005","'01","'090","'0003","館南村"
"'10","'005","'01","'090","'0005","中義村"
"'10","'005","'01","'090","'0006","玉泉村"
"'10","'005","'01","'090","'0004","大坑村"
"'10","'005","'02","'090","'0000","公館鄉第02選區"
"'10","'005","'02","'090","'0008","福基村"
"'10","'005","'02","'090","'0011","福德村"
"'10","'005","'02","'090","'0009","福星村"
"'10","'005","'02","'090","'0007","石墻村"
"'10","'005","'02","'090","'0010","開礦村"
"'10","'005","'03","'090","'0000","公館鄉第03選區"
"'10","'005","'03","'090","'0012","五谷村"
"'10","'005","'03","'090","'0013","玉谷村"
"'10","'005","'03","'090","'0014","鶴岡村"
"'10","'005","'03","'090","'0015","鶴山村"
"'10","'005","'03","'090","'0017","尖山村"
"'10","'005","'03","'090","'0016","仁安村"
"'10","'005","'03","'090","'0018","南河村"
"'10","'005","'03","'090","'0019","北河村"
"'10","'005","'00","'120","'0000","頭屋鄉"
"'10","'005","'01","'120","'0000","頭屋鄉第01選區"
"'10","'005","'01","'120","'0001","頭屋村"
"'10","'005","'01","'120","'0004","獅潭村"
"'10","'005","'01","'120","'0003","北坑村"
"'10","'005","'02","'120","'0000","頭屋鄉第02選區"
"'10","'005","'02","'120","'0005","曲洞村"
"'10","'005","'02","'120","'0006","飛鳳村"
"'10","'005","'03","'120","'0000","頭屋鄉第03選區"
"'10","'005","'03","'120","'0002","象山村"
"'10","'005","'04","'120","'0000","頭屋鄉第04選區"
"'10","'005","'04","'120","'0007","明德村"
"'10","'005","'05","'120","'0000","頭屋鄉第05選區"
"'10","'005","'05","'120","'0008","鳴鳳村"
"'10","'005","'00","'100","'0000","銅鑼鄉"
"'10","'005","'01","'100","'0000","銅鑼鄉第01選區"
"'10","'005","'01","'100","'0002","銅鑼村"
"'10","'005","'02","'100","'0000","銅鑼鄉第02選區"
"'10","'005","'02","'100","'0004","樟樹村"
"'10","'005","'02","'100","'0005","九湖村"
"'10","'005","'03","'100","'0000","銅鑼鄉第03選區"
"'10","'005","'03","'100","'0001","福興村"
"'10","'005","'03","'100","'0003","朝陽村"
"'10","'005","'03","'100","'0006","竹森村"
"'10","'005","'04","'100","'0000","銅鑼鄉第04選區"
"'10","'005","'04","'100","'0007","中平村"
"'10","'005","'05","'100","'0000","銅鑼鄉第05選區"
"'10","'005","'05","'100","'0008","興隆村"
"'10","'005","'05","'100","'0009","盛隆村"
"'10","'005","'05","'100","'0010","新隆村"
"'10","'005","'00","'130","'0000","三義鄉"
"'10","'005","'01","'130","'0000","三義鄉第01選區"
"'10","'005","'01","'130","'0001","廣盛村"
"'10","'005","'02","'130","'0000","三義鄉第02選區"
"'10","'005","'02","'130","'0004","勝興村"
"'10","'005","'02","'130","'0006","龍騰村"
"'10","'005","'03","'130","'0000","三義鄉第03選區"
"'10","'005","'03","'130","'0002","双湖村"
"'10","'005","'03","'130","'0003","双潭村"
"'10","'005","'04","'130","'0000","三義鄉第04選區"
"'10","'005","'04","'130","'0005","西湖村"
"'10","'005","'04","'130","'0007","鯉魚潭村"
"'10","'005","'00","'140","'0000","西湖鄉"
"'10","'005","'01","'140","'0000","西湖鄉第01選區"
"'10","'005","'01","'140","'0001","高埔村"
"'10","'005","'01","'140","'0002","下埔村"
"'10","'005","'01","'140","'0003","五湖村"
"'10","'005","'01","'140","'0004","四湖村"
"'10","'005","'02","'140","'0000","西湖鄉第02選區"
"'10","'005","'02","'140","'0007","三湖村"
"'10","'005","'02","'140","'0006","龍洞村"
"'10","'005","'02","'140","'0005","金獅村"
"'10","'005","'02","'140","'0008","湖東村"
"'10","'005","'02","'140","'0009","二湖村"
"'10","'005","'00","'030","'0000","通霄鎮"
"'10","'005","'01","'030","'0000","通霄鎮第01選區"
"'10","'005","'01","'030","'0001","通東里"
"'10","'005","'01","'030","'0002","通西里"
"'10","'005","'01","'030","'0003","平元里"
"'10","'005","'01","'030","'0024","平安里"
"'10","'005","'01","'030","'0005","圳頭里"
"'10","'005","'01","'030","'0004","梅南里"
"'10","'005","'01","'030","'0006","通南里"
"'10","'005","'02","'030","'0000","通霄鎮第02選區"
"'10","'005","'02","'030","'0014","內湖里"
"'10","'005","'02","'030","'0015","楓樹里"
"'10","'005","'02","'030","'0016","烏眉里"
"'10","'005","'02","'030","'0017","福龍里"
"'10","'005","'02","'030","'0018","福源里"
"'10","'005","'03","'030","'0000","通霄鎮第03選區"
"'10","'005","'03","'030","'0007","城北里"
"'10","'005","'03","'030","'0008","城南里"
"'10","'005","'03","'030","'0009","南和里"
"'10","'005","'03","'030","'0010","福興里"
"'10","'005","'03","'030","'0011","坪頂里"
"'10","'005","'03","'030","'0012","五南里"
"'10","'005","'03","'030","'0013","五北里"
"'10","'005","'04","'030","'0000","通霄鎮第04選區"
"'10","'005","'04","'030","'0019","通灣里"
"'10","'005","'04","'030","'0020","新埔里"
"'10","'005","'04","'030","'0021","內島里"
"'10","'005","'04","'030","'0022","白東里"
"'10","'005","'04","'030","'0023","白西里"
"'10","'005","'00","'020","'0000","苑裡鎮"
"'10","'005","'01","'020","'0000","苑裡鎮第01選區"
"'10","'005","'01","'020","'0001","苑東里"
"'10","'005","'01","'020","'0002","苑南里"
"'10","'005","'01","'020","'0003","苑北里"
"'10","'005","'01","'020","'0004","西平里"
"'10","'005","'01","'020","'0005","苑港里"
"'10","'005","'01","'020","'0006","西勢里"
"'10","'005","'01","'020","'0007","海岸里"
"'10","'005","'01","'020","'0008","房裡里"
"'10","'005","'01","'020","'0009","客庄里"
"'10","'005","'01","'020","'0010","中正里"
"'10","'005","'01","'020","'0011","苑坑里"
"'10","'005","'01","'020","'0012","水坡里"
"'10","'005","'01","'020","'0013","新復里"
"'10","'005","'02","'020","'0000","苑裡鎮第02選區"
"'10","'005","'02","'020","'0014","山脚里"
"'10","'005","'02","'020","'0015","舊社里"
"'10","'005","'02","'020","'0016","福田里"
"'10","'005","'02","'020","'0017","石鎮里"
"'10","'005","'02","'020","'0018","蕉埔里"
"'10","'005","'02","'020","'0023","南勢里"
"'10","'005","'03","'020","'0000","苑裡鎮第03選區"
"'10","'005","'03","'020","'0020","泰田里"
"'10","'005","'03","'020","'0021","上舘里"
"'10","'005","'03","'020","'0022","玉田里"
"'10","'005","'03","'020","'0019","社苓里"
"'10","'005","'03","'020","'0024","山柑里"
"'10","'005","'03","'020","'0025","田心里"
"'10","'005","'00","'060","'0000","後龍鎮"
"'10","'005","'01","'060","'0000","後龍鎮第01選區"
"'10","'005","'01","'060","'0001","南龍里"
"'10","'005","'01","'060","'0002","中龍里"
"'10","'005","'01","'060","'0003","北龍里"
"'10","'005","'01","'060","'0004","大庄里"
"'10","'005","'01","'060","'0011","東明里"
"'10","'005","'01","'060","'0013","灣寶里"
"'10","'005","'01","'060","'0014","海寶里"
"'10","'005","'02","'060","'0000","後龍鎮第02選區"
"'10","'005","'02","'060","'0006","豐富里"
"'10","'005","'02","'060","'0007","校椅里"
"'10","'005","'02","'060","'0008","埔頂里"
"'10","'005","'02","'060","'0009","新民里"
"'10","'005","'02","'060","'0010","復興里"
"'10","'005","'03","'060","'0000","後龍鎮第03選區"
"'10","'005","'03","'060","'0012","大山里"
"'10","'005","'03","'060","'0005","溪洲里"
"'10","'005","'03","'060","'0015","外埔里"
"'10","'005","'03","'060","'0016","海埔里"
"'10","'005","'03","'060","'0017","秀水里"
"'10","'005","'03","'060","'0018","水尾里"
"'10","'005","'04","'060","'0000","後龍鎮第04選區"
"'10","'005","'04","'060","'0019","龍津里"
"'10","'005","'04","'060","'0020","龍坑里"
"'10","'005","'04","'060","'0021","福寧里"
"'10","'005","'04","'060","'0022","中和里"
"'10","'005","'04","'060","'0023","南港里"
"'10","'005","'00","'150","'0000","造橋鄉"
"'10","'005","'01","'150","'0000","造橋鄉第01選區"
"'10","'005","'01","'150","'0001","造橋村"
"'10","'005","'02","'150","'0000","造橋鄉第02選區"
"'10","'005","'02","'150","'0002","平興村"
"'10","'005","'02","'150","'0003","豐湖村"
"'10","'005","'03","'150","'0000","造橋鄉第03選區"
"'10","'005","'03","'150","'0004","大西村"
"'10","'005","'03","'150","'0005","錦水村"
"'10","'005","'03","'150","'0006","大龍村"
"'10","'005","'04","'150","'0000","造橋鄉第04選區"
"'10","'005","'04","'150","'0007","朝陽村"
"'10","'005","'04","'150","'0008","談文村"
"'10","'005","'04","'150","'0009","龍昇村"
"'10","'005","'00","'040","'0000","竹南鎮"
"'10","'005","'01","'040","'0000","竹南鎮第01選區"
"'10","'005","'01","'040","'0001","竹南里"
"'10","'005","'01","'040","'0002","照南里"
"'10","'005","'01","'040","'0003","正南里"
"'10","'005","'01","'040","'0004","新南里"
"'10","'005","'01","'040","'0005","大厝里"
"'10","'005","'02","'040","'0000","竹南鎮第02選區"
"'10","'005","'02","'040","'0006","營盤里"
"'10","'005","'02","'040","'0007","聖福里"
"'10","'005","'02","'040","'0008","竹興里"
"'10","'005","'02","'040","'0025","龍山里"
"'10","'005","'02","'040","'0024","天文里"
"'10","'005","'02","'040","'0009","龍鳳里"
"'10","'005","'02","'040","'0010","山佳里"
"'10","'005","'02","'040","'0023","佳興里"
"'10","'005","'03","'040","'0000","竹南鎮第03選區"
"'10","'005","'03","'040","'0011","中港里"
"'10","'005","'03","'040","'0012","中華里"
"'10","'005","'03","'040","'0013","中英里"
"'10","'005","'03","'040","'0014","中美里"
"'10","'005","'03","'040","'0015","開元里"
"'10","'005","'03","'040","'0016","海口里"
"'10","'005","'03","'040","'0017","港墘里"
"'10","'005","'03","'040","'0018","公舘里"
"'10","'005","'04","'040","'0000","竹南鎮第04選區"
"'10","'005","'04","'040","'0019","大埔里"
"'10","'005","'04","'040","'0020","頂埔里"
"'10","'005","'04","'040","'0021","崎頂里"
"'10","'005","'04","'040","'0022","公義里"
"'10","'005","'00","'050","'0000","頭份鎮"
"'10","'005","'01","'050","'0000","頭份鎮第01選區"
"'10","'005","'01","'050","'0001","流東里"
"'10","'005","'01","'050","'0002","珊湖里"
"'10","'005","'01","'050","'0003","斗煥里"
"'10","'005","'01","'050","'0004","新華里"
"'10","'005","'01","'050","'0005","興隆里"
"'10","'005","'02","'050","'0000","頭份鎮第02選區"
"'10","'005","'02","'050","'0006","上埔里"
"'10","'005","'02","'050","'0007","土牛里"
"'10","'005","'02","'050","'0008","頭份里"
"'10","'005","'02","'050","'0009","忠孝里"
"'10","'005","'02","'050","'0030","自強里"
"'10","'005","'02","'050","'0011","信義里"
"'10","'005","'02","'050","'0010","仁愛里"
"'10","'005","'02","'050","'0020","上興里"
"'10","'005","'02","'050","'0021","下興里"
"'10","'005","'02","'050","'0012","和平里"
"'10","'005","'03","'050","'0000","頭份鎮第03選區"
"'10","'005","'03","'050","'0016","山下里"
"'10","'005","'03","'050","'0015","後庄里"
"'10","'005","'03","'050","'0031","合興里"
"'10","'005","'03","'050","'0032","文化里"
"'10","'005","'03","'050","'0017","蟠桃里"
"'10","'005","'03","'050","'0028","建國里"
"'10","'005","'03","'050","'0029","成功里"
"'10","'005","'04","'050","'0000","頭份鎮第04選區"
"'10","'005","'04","'050","'0013","民族里"
"'10","'005","'04","'050","'0026","民權里"
"'10","'005","'04","'050","'0014","東庄里"
"'10","'005","'04","'050","'0018","田寮里"
"'10","'005","'05","'050","'0000","頭份鎮第05選區"
"'10","'005","'05","'050","'0027","民生里"
"'10","'005","'05","'050","'0019","蘆竹里"
"'10","'005","'05","'050","'0022","尖山里"
"'10","'005","'05","'050","'0024","廣興里"
"'10","'005","'05","'050","'0023","尖下里"
"'10","'005","'05","'050","'0025","濫坑里"
"'10","'005","'00","'160","'0000","三灣鄉"
"'10","'005","'01","'160","'0000","三灣鄉第01選區"
"'10","'005","'01","'160","'0001","三灣村"
"'10","'005","'01","'160","'0002","內灣村"
"'10","'005","'01","'160","'0003","銅鏡村"
"'10","'005","'02","'160","'0000","三灣鄉第02選區"
"'10","'005","'02","'160","'0004","頂寮村"
"'10","'005","'02","'160","'0005","北埔村"
"'10","'005","'03","'160","'0000","三灣鄉第03選區"
"'10","'005","'03","'160","'0006","大河村"
"'10","'005","'03","'160","'0007","大坪村"
"'10","'005","'03","'160","'0008","永和村"
"'10","'005","'00","'110","'0000","南庄鄉"
"'10","'005","'01","'110","'0000","南庄鄉第01選區"
"'10","'005","'01","'110","'0001","東村"
"'10","'005","'01","'110","'0002","西村"
"'10","'005","'01","'110","'0003","南江村"
"'10","'005","'01","'110","'0008","蓬萊村"
"'10","'005","'01","'110","'0009","東河村"
"'10","'005","'02","'110","'0000","南庄鄉第02選區"
"'10","'005","'02","'110","'0004","田美村"
"'10","'005","'02","'110","'0005","獅山村"
"'10","'005","'03","'110","'0000","南庄鄉第03選區"
"'10","'005","'03","'110","'0006","南富村"
"'10","'005","'03","'110","'0007","員林村"
"'10","'005","'00","'080","'0000","大湖鄉"
"'10","'005","'01","'080","'0000","大湖鄉第01選區"
"'10","'005","'01","'080","'0001","大湖村"
"'10","'005","'01","'080","'0002","明湖村"
"'10","'005","'01","'080","'0006","大寮村"
"'10","'005","'02","'080","'0000","大湖鄉第02選區"
"'10","'005","'02","'080","'0003","靜湖村"
"'10","'005","'02","'080","'0004","富興村"
"'10","'005","'02","'080","'0005","大南村"
"'10","'005","'03","'080","'0000","大湖鄉第03選區"
"'10","'005","'03","'080","'0007","南湖村"
"'10","'005","'03","'080","'0009","東興村"
"'10","'005","'03","'080","'0010","武榮村"
"'10","'005","'04","'080","'0000","大湖鄉第04選區"
"'10","'005","'04","'080","'0008","義和村"
"'10","'005","'04","'080","'0011","栗林村"
"'10","'005","'04","'080","'0012","新開村"
"'10","'005","'00","'170","'0000","獅潭鄉"
"'10","'005","'01","'170","'0000","獅潭鄉第01選區"
"'10","'005","'01","'170","'0001","百壽村"
"'10","'005","'01","'170","'0002","永興村"
"'10","'005","'01","'170","'0003","新店村"
"'10","'005","'02","'170","'0000","獅潭鄉第02選區"
