01,001,01,000,0000,1,黃福卿,99,1,026,99,  ,  ,N, , 
01,001,01,000,0000,2,周錫瑋,1,1,047,99,  ,  ,N,*, 
01,001,01,000,0000,3,陳誠鈞,99,1,044,99,  ,  ,N, , 
01,001,01,000,0000,4,陳俊傑,99,1,056,99,  ,  ,N, , 
01,001,01,000,0000,5,羅文嘉,2,1,055,99,  ,  ,N, , 
01,001,01,000,0000,6,黃茂全,99,1,062,99,  ,  ,N, , 
01,002,01,000,0000,1,陳定南,2,1,032,99,  ,  ,N, , 
01,002,01,000,0000,2,謝李靜宜,99,2,047,99,  ,  ,N, , 
01,002,01,000,0000,3,呂國華,1,1,045,99,  ,  ,N,*, 
01,003,01,000,0000,1,朱立倫,1,1,050,99,  ,  ,Y,*, 
01,003,01,000,0000,2,鄭寶清,2,1,044,99,  ,  ,N, , 
01,003,01,000,0000,3,吳家登,99,1,048,99,  ,  ,N, , 
01,004,01,000,0000,1,林光華,2,1,034,99,  ,  ,N, , 
01,004,01,000,0000,2,鄭永金,1,1,038,99,  ,  ,Y,*, 
01,005,01,000,0000,1,顏培元,99,1,040,99,  ,  ,N, , 
01,005,01,000,0000,2,陳秀龍,99,1,026,99,  ,  ,N, , 
01,005,01,000,0000,3,劉政鴻,1,1,036,99,  ,  ,N,*, 
01,005,01,000,0000,4,邱炳坤,2,1,039,99,  ,  ,N, , 
01,005,01,000,0000,5,徐耀昌,99,1,044,99,  ,  ,N, , 
01,005,01,000,0000,6,江炳輝,99,1,018,99,  ,  ,N, , 
01,006,01,000,0000,1,邱太三,2,1,045,99,  ,  ,N, , 
01,006,01,000,0000,2,黃仲生,1,1,031,99,  ,  ,Y,*, 
01,006,01,000,0000,3,林振昌,99,1,056,99,  ,  ,N, , 
01,007,01,000,0000,1,翁金珠,2,2,036,99,  ,  ,Y, , 
01,007,01,000,0000,2,卓伯源,1,1,054,99,  ,  ,N,*, 
01,007,01,000,0000,3,陳進丁,99,1,035,99,  ,  ,N, , 
01,008,01,000,0000,1,林宗男,99,1,031,99,  ,  ,Y, , 
01,008,01,000,0000,2,林明溱,99,1,040,99,  ,  ,N, , 
01,008,01,000,0000,3,李朝卿,1,1,039,99,  ,  ,N,*, 
01,008,01,000,0000,4,蔡煌瑯,2,1,049,99,  ,  ,N, , 
01,009,01,000,0000,1,林佳瑜,99,1,048,99,  ,  ,N, , 
01,009,01,000,0000,2,蘇治芬,2,2,042,99,  ,  ,N,*, 
01,009,01,000,0000,3,許舒博,1,1,052,99,  ,  ,N, , 
01,010,01,000,0000,1,陳明文,2,1,043,99,  ,  ,Y,*, 
01,010,01,000,0000,2,陳明振,1,1,049,99,  ,  ,N, , 
01,011,01,000,0000,1,郭添財,1,1,051,99,  ,  ,N, , 
01,011,01,000,0000,2,張博森,99,1,037,99,  ,  ,N, , 
01,011,01,000,0000,3,蘇煥智,2,1,045,99,  ,  ,Y,*, 
01,011,01,000,0000,4,蔡四結,99,1,032,99,  ,  ,N, , 
01,012,01,000,0000,1,楊秋興,2,1,045,99,  ,  ,Y,*, 
01,012,01,000,0000,2,林益世,1,1,057,99,  ,  ,N, , 
01,013,01,000,0000,1,曹啟鴻,2,1,037,99,  ,  ,N,*, 
01,013,01,000,0000,2,宋麗華,99,2,057,99,  ,  ,N, , 
01,013,01,000,0000,3,王進士,1,1,037,99,  ,  ,N, , 
01,013,01,000,0000,4,李景雯,99,1,017,99,  ,  ,N, , 
01,014,01,000,0000,1,劉櫂豪,99,1,056,99,  ,  ,N, , 
01,014,01,000,0000,2,吳俊立,99,1,051,99,  ,  ,N,*, 
01,014,01,000,0000,3,彭權國,99,1,052,99,  ,  ,N, , 
01,015,01,000,0000,1,柯賜海,99,1,045,99,  ,  ,N, , 
01,015,01,000,0000,2,盧博基,2,1,038,99,  ,  ,N, , 
01,015,01,000,0000,3,謝深山,1,1,028,99,  ,  ,Y,*, 
01,015,01,000,0000,4,傅崐萁,3,1,051,99,  ,  ,N, , 
01,016,01,000,0000,1,陳光復,2,1,044,99,  ,  ,N, , 
01,016,01,000,0000,2,王乾發,1,1,038,99,  ,  ,N,*, 
01,016,01,000,0000,3,許敬民,99,1,038,99,  ,  ,N, , 
01,017,01,000,0000,1,陳建銘,4,1,050,99,  ,  ,N, , 
01,017,01,000,0000,2,許財利,1,1,036,99,  ,  ,Y,*, 
01,017,01,000,0000,3,劉文雄,3,1,043,99,  ,  ,N, , 
01,017,01,000,0000,4,王拓,2,1,033,99,  ,  ,N, , 
01,018,01,000,0000,1,鄭貴元,2,1,041,99,  ,  ,N, , 
01,018,01,000,0000,2,林政則,1,1,033,99,  ,  ,Y,*, 
01,019,01,000,0000,1,李貴富,99,2,050,99,  ,  ,N, , 
01,019,01,000,0000,2,沈智慧,3,2,046,99,  ,  ,N, , 
01,019,01,000,0000,3,林佳龍,2,1,053,99,  ,  ,N, , 
01,019,01,000,0000,4,胡志強,1,1,037,99,  ,  ,Y,*, 
01,020,01,000,0000,1,陳麗貞,2,2,047,99,  ,  ,Y, , 
01,020,01,000,0000,2,黃敏惠,1,2,048,99,  ,  ,N,*, 
01,021,01,000,0000,1,陳榮盛,1,1,035,99,  ,  ,N, , 
01,021,01,000,0000,2,錢林慧君,4,2,036,99,  ,  ,N, , 
01,021,01,000,0000,3,許添財,2,1,040,99,  ,  ,Y,*, 
01,022,01,000,0000,1,陳福海,99,1,052,99,  ,  ,N, , 
01,022,01,000,0000,2,陳平,99,1,046,99,  ,  ,N, , 
01,022,01,000,0000,3,李炷烽,5,1,042,99,  ,  ,Y,*, 
