05,000,02,000,0000,1,吳宜臻,2,2,0590423,44,,,N,
05,000,02,000,0000,2,徐志榮,1,1,0440731,59,,,N,*
05,000,02,000,0000,3,陳淑芬,99,2,0491102,54,,,N,
