"'01","'000","'01","'001","'0001","1","1","388","34.45"," "
"'01","'000","'01","'001","'0001","1","2","738","65.54","*"
"'01","'000","'01","'001","'0001","2","1","443","39.16"," "
"'01","'000","'01","'001","'0001","2","2","688","60.83","*"
"'01","'000","'01","'001","'0002","3","1","624","100","*"
"'01","'000","'01","'001","'0002","4","1","720","100","*"
"'01","'000","'01","'001","'0002","5","1","635","100","*"
"'01","'000","'01","'001","'0003","6","1","249","23.69"," "
"'01","'000","'01","'001","'0003","6","2","402","38.24"," "
"'01","'000","'01","'001","'0003","6","3","400","38.05","*"
"'01","'000","'01","'001","'0003","7","1","301","28.66"," "
"'01","'000","'01","'001","'0003","7","2","353","33.61"," "
"'01","'000","'01","'001","'0003","7","3","396","37.71","*"
"'01","'000","'01","'001","'0003","8","1","199","19.28"," "
"'01","'000","'01","'001","'0003","8","2","402","38.95"," "
"'01","'000","'01","'001","'0003","8","3","431","41.76","*"
"'01","'000","'01","'001","'0004","9","1","847","100","*"
"'01","'000","'01","'001","'0004","10","1","891","100","*"
"'01","'000","'01","'001","'0004","11","1","837","100","*"
"'01","'000","'01","'001","'0004","12","1","920","100","*"
"'01","'000","'01","'001","'0005","13","1","564","61.5","*"
"'01","'000","'01","'001","'0005","13","2","353","38.49"," "
"'01","'000","'01","'001","'0005","14","1","515","56.1","*"
"'01","'000","'01","'001","'0005","14","2","403","43.89"," "
"'01","'000","'01","'001","'0005","15","1","585","56.03","*"
"'01","'000","'01","'001","'0005","15","2","459","43.96"," "
"'01","'000","'01","'001","'0005","16","1","631","67.27","*"
"'01","'000","'01","'001","'0005","16","2","307","32.72"," "
"'01","'000","'01","'001","'0006","17","1","491","47.43"," "
"'01","'000","'01","'001","'0006","17","2","544","52.56","*"
"'01","'000","'01","'001","'0006","18","1","580","57.48"," "
"'01","'000","'01","'001","'0006","18","2","429","42.51","*"
"'01","'000","'01","'001","'0006","19","1","520","47.05"," "
"'01","'000","'01","'001","'0006","19","2","585","52.94","*"
"'01","'000","'01","'001","'0006","20","1","497","46.27"," "
"'01","'000","'01","'001","'0006","20","2","577","53.72","*"
"'01","'000","'01","'001","'0007","21","1","411","38.48"," "
"'01","'000","'01","'001","'0007","21","2","657","61.51","*"
"'01","'000","'01","'001","'0007","22","1","480","47.1"," "
"'01","'000","'01","'001","'0007","22","2","539","52.89","*"
"'01","'000","'01","'001","'0007","23","1","397","40.51"," "
"'01","'000","'01","'001","'0007","23","2","583","59.48","*"
"'01","'000","'01","'001","'0007","24","1","420","39.06"," "
"'01","'000","'01","'001","'0007","24","2","655","60.93","*"
"'01","'000","'01","'001","'0008","25","1","353","32.17"," "
"'01","'000","'01","'001","'0008","25","2","105","9.57"," "
"'01","'000","'01","'001","'0008","25","3","639","58.24","*"
"'01","'000","'01","'001","'0008","26","1","369","34.61"," "
"'01","'000","'01","'001","'0008","26","2","108","10.13"," "
"'01","'000","'01","'001","'0008","26","3","589","55.25","*"
"'01","'000","'01","'001","'0008","27","1","353","33.3"," "
"'01","'000","'01","'001","'0008","27","2","78","7.35"," "
"'01","'000","'01","'001","'0008","27","3","629","59.33","*"
"'01","'000","'01","'001","'0008","28","1","471","47.62"," "
"'01","'000","'01","'001","'0008","28","2","111","11.22"," "
"'01","'000","'01","'001","'0008","28","3","407","41.15","*"
"'01","'000","'01","'001","'0009","29","1","795","100","*"
"'01","'000","'01","'001","'0009","30","1","745","100","*"
"'01","'000","'01","'001","'0009","31","1","699","100","*"
"'01","'000","'01","'001","'0009","32","1","774","100","*"
"'01","'000","'01","'001","'0009","33","1","856","100","*"
"'01","'000","'01","'001","'0010","34","1","395","43.4"," "
"'01","'000","'01","'001","'0010","34","2","515","56.59","*"
"'01","'000","'01","'001","'0010","35","1","311","32.87"," "
"'01","'000","'01","'001","'0010","35","2","635","67.12","*"
"'01","'000","'01","'001","'0010","36","1","447","43.6"," "
"'01","'000","'01","'001","'0010","36","2","578","56.39","*"
"'01","'000","'01","'001","'0010","37","1","557","60.28"," "
"'01","'000","'01","'001","'0010","37","2","367","39.71","*"
"'01","'000","'01","'001","'0011","38","1","517","50.34","*"
"'01","'000","'01","'001","'0011","38","2","500","48.68"," "
"'01","'000","'01","'001","'0011","38","3","10","0.97"," "
"'01","'000","'01","'001","'0011","39","1","542","58.78","*"
"'01","'000","'01","'001","'0011","39","2","371","40.23"," "
"'01","'000","'01","'001","'0011","39","3","9","0.97"," "
"'01","'000","'01","'001","'0011","40","1","467","54.3","*"
"'01","'000","'01","'001","'0011","40","2","365","42.44"," "
"'01","'000","'01","'001","'0011","40","3","28","3.25"," "
"'01","'000","'01","'001","'0012","41","1","448","52.83","*"
"'01","'000","'01","'001","'0012","41","2","400","47.16"," "
"'01","'000","'01","'001","'0012","42","1","635","69.62","*"
"'01","'000","'01","'001","'0012","42","2","277","30.37"," "
"'01","'000","'01","'001","'0012","43","1","629","63.98","*"
"'01","'000","'01","'001","'0012","43","2","354","36.01"," "
"'01","'000","'01","'001","'0013","44","1","507","57.61","*"
"'01","'000","'01","'001","'0013","44","2","373","42.38"," "
"'01","'000","'01","'001","'0013","45","1","514","53.2","*"
"'01","'000","'01","'001","'0013","45","2","452","46.79"," "
"'01","'000","'01","'001","'0013","46","1","542","56.81","*"
"'01","'000","'01","'001","'0013","46","2","412","43.18"," "
"'01","'000","'01","'001","'0013","47","1","545","55.61","*"
"'01","'000","'01","'001","'0013","47","2","435","44.38"," "
"'01","'000","'01","'001","'0014","48","1","520","52.2","*"
"'01","'000","'01","'001","'0014","48","2","476","47.79"," "
"'01","'000","'01","'001","'0014","49","1","579","58.48","*"
"'01","'000","'01","'001","'0014","49","2","411","41.51"," "
"'01","'000","'01","'001","'0014","50","1","614","62.02","*"
"'01","'000","'01","'001","'0014","50","2","376","37.97"," "
"'01","'000","'01","'001","'0015","51","1","724","100","*"
"'01","'000","'01","'001","'0015","52","1","694","100","*"
"'01","'000","'01","'001","'0015","53","1","683","100","*"
"'01","'000","'01","'001","'0016","54","1","454","42.5"," "
"'01","'000","'01","'001","'0016","54","2","614","57.49","*"
"'01","'000","'01","'001","'0016","55","1","380","38.34"," "
"'01","'000","'01","'001","'0016","55","2","611","61.65","*"
"'01","'000","'01","'001","'0016","56","1","387","36.33"," "
"'01","'000","'01","'001","'0016","56","2","678","63.66","*"
"'01","'000","'01","'001","'0017","57","1","431","42.5"," "
"'01","'000","'01","'001","'0017","57","2","583","57.49","*"
"'01","'000","'01","'001","'0017","58","1","408","39"," "
"'01","'000","'01","'001","'0017","58","2","638","60.99","*"
"'01","'000","'01","'001","'0017","59","1","459","45.53"," "
"'01","'000","'01","'001","'0017","59","2","549","54.46","*"
"'01","'000","'01","'001","'0017","60","1","402","37.78"," "
"'01","'000","'01","'001","'0017","60","2","662","62.21","*"
"'01","'000","'01","'001","'0017","61","1","447","44.78"," "
"'01","'000","'01","'001","'0017","61","2","551","55.21","*"
"'01","'000","'01","'001","'0018","62","1","911","85.45","*"
"'01","'000","'01","'001","'0018","62","2","155","14.54"," "
"'01","'000","'01","'001","'0018","63","1","764","83.22","*"
"'01","'000","'01","'001","'0018","63","2","154","16.77"," "
