"'63","'000","'00","'010","'0002","527","1","498","47.7","*"
"'63","'000","'00","'010","'0002","527","2","169","16.18"," "
"'63","'000","'00","'010","'0002","527","3","377","36.11"," "
"'63","'000","'00","'010","'0002","528","1","449","45.91","*"
"'63","'000","'00","'010","'0002","528","2","197","20.14"," "
"'63","'000","'00","'010","'0002","528","3","332","33.94"," "
"'63","'000","'00","'010","'0002","529","1","439","51.82","*"
"'63","'000","'00","'010","'0002","529","2","142","16.76"," "
"'63","'000","'00","'010","'0002","529","3","266","31.4"," "
"'63","'000","'00","'010","'0003","530","1","139","16.93"," "
"'63","'000","'00","'010","'0003","530","2","122","14.85"," "
"'63","'000","'00","'010","'0003","530","3","560","68.2","*"
"'63","'000","'00","'010","'0003","531","1","157","18.31"," "
"'63","'000","'00","'010","'0003","531","2","169","19.71"," "
"'63","'000","'00","'010","'0003","531","3","531","61.96","*"
"'63","'000","'00","'010","'0003","532","1","187","23.79"," "
"'63","'000","'00","'010","'0003","532","2","107","13.61"," "
"'63","'000","'00","'010","'0003","532","3","492","62.59","*"
"'63","'000","'00","'010","'0003","533","1","176","21.89"," "
"'63","'000","'00","'010","'0003","533","2","82","10.19"," "
"'63","'000","'00","'010","'0003","533","3","546","67.91","*"
"'63","'000","'00","'010","'0003","534","1","174","20.61"," "
"'63","'000","'00","'010","'0003","534","2","122","14.45"," "
"'63","'000","'00","'010","'0003","534","3","548","64.92","*"
"'63","'000","'00","'010","'0004","535","1","840","100","*"
"'63","'000","'00","'010","'0004","536","1","733","100","*"
"'63","'000","'00","'010","'0004","537","1","803","100","*"
"'63","'000","'00","'010","'0004","538","1","749","100","*"
"'63","'000","'00","'010","'0005","539","1","648","68.86","*"
"'63","'000","'00","'010","'0005","539","2","130","13.81"," "
"'63","'000","'00","'010","'0005","539","3","163","17.32"," "
"'63","'000","'00","'010","'0005","540","1","584","64.38","*"
"'63","'000","'00","'010","'0005","540","2","123","13.56"," "
"'63","'000","'00","'010","'0005","540","3","200","22.05"," "
"'63","'000","'00","'010","'0005","541","1","599","69.57","*"
"'63","'000","'00","'010","'0005","541","2","117","13.58"," "
"'63","'000","'00","'010","'0005","541","3","145","16.84"," "
"'63","'000","'00","'010","'0006","542","1","634","65.09","*"
"'63","'000","'00","'010","'0006","542","2","340","34.9"," "
"'63","'000","'00","'010","'0006","543","1","543","64.79","*"
"'63","'000","'00","'010","'0006","543","2","295","35.2"," "
"'63","'000","'00","'010","'0006","544","1","459","53.06","*"
"'63","'000","'00","'010","'0006","544","2","406","46.93"," "
"'63","'000","'00","'010","'0007","545","1","803","100","*"
"'63","'000","'00","'010","'0007","546","1","836","100","*"
"'63","'000","'00","'010","'0007","547","1","812","100","*"
"'63","'000","'00","'010","'0008","548","1","769","100","*"
"'63","'000","'00","'010","'0008","549","1","763","100","*"
"'63","'000","'00","'010","'0008","550","1","724","100","*"
"'63","'000","'00","'010","'0009","551","1","275","35.34"," "
"'63","'000","'00","'010","'0009","551","2","107","13.75"," "
"'63","'000","'00","'010","'0009","551","3","396","50.89","*"
"'63","'000","'00","'010","'0009","552","1","278","36.19"," "
"'63","'000","'00","'010","'0009","552","2","60","7.81"," "
"'63","'000","'00","'010","'0009","552","3","430","55.98","*"
"'63","'000","'00","'010","'0009","553","1","353","42.99"," "
"'63","'000","'00","'010","'0009","553","2","90","10.96"," "
"'63","'000","'00","'010","'0009","553","3","378","46.04","*"
"'63","'000","'00","'010","'0010","554","1","365","49.52"," "
"'63","'000","'00","'010","'0010","554","2","372","50.47","*"
"'63","'000","'00","'010","'0010","555","1","375","44.53"," "
"'63","'000","'00","'010","'0010","555","2","467","55.46","*"
"'63","'000","'00","'010","'0010","556","1","307","43.17"," "
"'63","'000","'00","'010","'0010","556","2","404","56.82","*"
"'63","'000","'00","'010","'0011","557","1","124","17.61"," "
"'63","'000","'00","'010","'0011","557","2","239","33.94"," "
"'63","'000","'00","'010","'0011","557","3","341","48.43","*"
"'63","'000","'00","'010","'0011","558","1","128","15.02"," "
"'63","'000","'00","'010","'0011","558","2","363","42.6"," "
"'63","'000","'00","'010","'0011","558","3","361","42.37","*"
"'63","'000","'00","'010","'0011","559","1","83","11.18"," "
"'63","'000","'00","'010","'0011","559","2","262","35.3"," "
"'63","'000","'00","'010","'0011","559","3","397","53.5","*"
"'63","'000","'00","'010","'0011","560","1","109","13.64"," "
"'63","'000","'00","'010","'0011","560","2","303","37.92"," "
"'63","'000","'00","'010","'0011","560","3","387","48.43","*"
"'63","'000","'00","'010","'0011","561","1","69","9.23"," "
"'63","'000","'00","'010","'0011","561","2","362","48.46"," "
"'63","'000","'00","'010","'0011","561","3","316","42.3","*"
"'63","'000","'00","'010","'0012","562","1","636","74.64","*"
"'63","'000","'00","'010","'0012","562","2","129","15.14"," "
"'63","'000","'00","'010","'0012","562","3","87","10.21"," "
"'63","'000","'00","'010","'0012","563","1","442","52.8","*"
"'63","'000","'00","'010","'0012","563","2","222","26.52"," "
"'63","'000","'00","'010","'0012","563","3","173","20.66"," "
"'63","'000","'00","'010","'0012","564","1","503","54.67","*"
"'63","'000","'00","'010","'0012","564","2","278","30.21"," "
"'63","'000","'00","'010","'0012","564","3","139","15.1"," "
"'63","'000","'00","'010","'0012","565","1","461","62.29","*"
"'63","'000","'00","'010","'0012","565","2","157","21.21"," "
"'63","'000","'00","'010","'0012","565","3","122","16.48"," "
"'63","'000","'00","'010","'0012","566","1","582","67.2","*"
"'63","'000","'00","'010","'0012","566","2","167","19.28"," "
"'63","'000","'00","'010","'0012","566","3","117","13.51"," "
"'63","'000","'00","'010","'0012","567","1","558","65.56","*"
"'63","'000","'00","'010","'0012","567","2","158","18.56"," "
"'63","'000","'00","'010","'0012","567","3","135","15.86"," "
"'63","'000","'00","'010","'0013","568","1","523","69.08","*"
"'63","'000","'00","'010","'0013","568","2","234","30.91"," "
"'63","'000","'00","'010","'0013","569","1","494","67.39","*"
"'63","'000","'00","'010","'0013","569","2","239","32.6"," "
"'63","'000","'00","'010","'0014","570","1","677","100","*"
"'63","'000","'00","'010","'0014","571","1","727","100","*"
"'63","'000","'00","'010","'0014","572","1","683","100","*"
"'63","'000","'00","'010","'0015","573","1","951","100","*"
"'63","'000","'00","'010","'0015","574","1","962","100","*"
"'63","'000","'00","'010","'0015","575","1","932","100","*"
"'63","'000","'00","'010","'0016","576","1","764","100","*"
"'63","'000","'00","'010","'0016","577","1","663","100","*"
"'63","'000","'00","'010","'0016","578","1","679","100","*"
"'63","'000","'00","'010","'0016","579","1","656","100","*"
"'63","'000","'00","'010","'0016","580","1","703","100","*"
"'63","'000","'00","'010","'0016","581","1","725","100","*"
"'63","'000","'00","'010","'0017","582","1","507","57.54","*"
"'63","'000","'00","'010","'0017","582","2","374","42.45"," "
"'63","'000","'00","'010","'0017","583","1","611","69.03","*"
"'63","'000","'00","'010","'0017","583","2","274","30.96"," "
"'63","'000","'00","'010","'0017","584","1","686","75.96","*"
"'63","'000","'00","'010","'0017","584","2","217","24.03"," "
"'63","'000","'00","'010","'0017","585","1","577","66.55","*"
"'63","'000","'00","'010","'0017","585","2","290","33.44"," "
"'63","'000","'00","'010","'0018","588","1","852","100","*"
"'63","'000","'00","'010","'0018","589","1","722","100","*"
"'63","'000","'00","'010","'0018","590","1","705","100","*"
"'63","'000","'00","'010","'0018","591","1","920","100","*"
"'63","'000","'00","'010","'0019","592","1","708","100","*"
"'63","'000","'00","'010","'0019","593","1","691","100","*"
"'63","'000","'00","'010","'0019","594","1","758","100","*"
"'63","'000","'00","'010","'0019","595","1","919","100","*"
"'63","'000","'00","'010","'0019","596","1","878","100","*"
