"'00","'000","'01","'000","'0000","1","廖國棟","'1","'1","'0440108","57","臺灣省","大專","Y","*"," "
"'00","'000","'01","'000","'0000","2","洪國治","'999","'1","'0510325","50","臺灣省","碩士","N"," "," "
"'00","'000","'01","'000","'0000","3","忠仁．達祿斯","'999","'1","'0500127","51","臺灣省","大專","N"," "," "
"'00","'000","'01","'000","'0000","4","林金瑛","'195","'2","'0331212","68","臺灣省","高中","N"," "," "
"'00","'000","'01","'000","'0000","5","詹金福","'999","'1","'0380408","63","臺灣省","高中","N"," "," "
"'00","'000","'01","'000","'0000","6","林正二","'90","'1","'0410102","60","臺灣省","大專","Y","*"," "
"'00","'000","'01","'000","'0000","7","陳連順","'166","'1","'0460620","55","臺灣省","其他","N"," "," "
"'00","'000","'01","'000","'0000","8","馬躍‧比吼 Mayaw‧Biho","'999","'1","'0580608","43","臺灣省","大專","N"," "," "
"'00","'000","'01","'000","'0000","9","鄭天財 Sra．Kacaw","'1","'1","'0451216","56","臺灣省","大專","N","*"," "
"'00","'000","'01","'000","'0000","10","笛布斯．顗賚","'999","'2","'0610313","40","臺灣省","碩士","N"," "," "
