"'10","'004","'11","'000","'0000","1","李漢強","'999","'1","'0770919","30","臺北市","碩士","N"," "," "
"'10","'004","'11","'000","'0000","2","林秉君Kaying．Kuying．Kalang","'1","'2","'0730326","34","臺灣省","大學","N","*"," "
"'10","'005","'07","'000","'0000","1","楊文昌Baiho．Watan","'999","'1","'0490515","58","臺灣省","大學","N","*"," "
"'10","'005","'07","'000","'0000","2","朱仲一Kalih．Tahes．Didiyun","'999","'1","'0780927","29","臺中市","大學","N"," "," "
"'10","'005","'07","'000","'0000","3","潘秋榮","'1","'1","'0450912","62","臺灣省","碩士","Y"," "," "
"'10","'005","'07","'000","'0000","4","謝建宇Delao．Tadi","'999","'1","'0660405","41","臺灣省","大學","N"," "," "
"'10","'007","'09","'000","'0000","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","'999","'1","'0770320","30","臺中市","高中","N"," "," "
"'10","'007","'09","'000","'0000","2","陳榮妹","'1","'2","'0520210","55","臺灣省","高中(職)以下","Y","*"," "
"'10","'007","'09","'000","'0000","3","唐顏華","'999","'2","'0560412","51","臺灣省","高中","N"," "," "
"'10","'008","'06","'000","'0000","1","石慶龍Rungquan．Lhkatafatu","'999","'1","'0441215","62","臺灣省","大學","Y","*"," "
"'10","'008","'06","'000","'0000","2","阿給拉．拉哈拜","'999","'1","'0501201","56","臺灣省","高中","N"," "," "
"'10","'013","'08","'000","'0000","1","潘坤福","'1","'1","'0460604","61","臺灣省","專科","N","*"," "
"'10","'013","'08","'000","'0000","3","潘簡春樹","'999","'1","'0470401","60","臺灣省","高中(職)以下","N"," "," "
"'10","'013","'08","'000","'0000","4","潘世杰","'16","'1","'0520419","55","臺灣省","專科","N"," "," "
"'10","'002","'11","'000","'0000","1","陳奕勲","'999","'1","'0540507","53","臺灣省","高中(職)以下","N"," "," "
"'10","'002","'11","'000","'0000","2","孫湯玉惠aly saku","'999","'2","'0560522","51","臺灣省","專科","Y","*"," "
"'10","'015","'05","'000","'0000","1","謝東穎","'16","'1","'0600913","47","臺灣省","專科","N"," "," "
"'10","'015","'05","'000","'0000","2","笛布斯‧顗賚","'999","'2","'0610313","46","臺灣省","碩士","Y","*"," "
"'10","'015","'05","'000","'0000","3","羅名材Halu．Lihang","'1","'1","'0600519","47","臺灣省","專科","N"," "," "
"'10","'015","'05","'000","'0000","4","李正文","'1","'1","'0540408","53","臺灣省","大學","N","*"," "
