4,7.0479 ,7.0479 ,150,21
6,0.2967 ,0.2967 ,150,1
8,1.0822 ,1.0822 ,50,3
7,0.6492 ,0.6492 ,50,2
3,6.1079 ,6.1079 ,20,18
5,0.8838 ,0.8838 ,20,3
9,0.4004 ,0.4004 ,20,1
2,42.5171 ,42.5171 ,150,127
10,0.2221 ,0.2221 ,20,1
1,38.9200 ,38.9200 ,150,117
11,1.6793 ,1.6793 ,20,5
12,0.1935 ,0.1935 ,20,1
