"'00","'000","'01","'000","'0000","1","謝長廷","'16","'1","'0350518","61","臺北市","研究所(甲種特考)","N"," "," "
"'00","'000","'01","'000","'0000","1","蘇貞昌","'16","'1","'0360728","60","臺灣省","大專(高考)","N"," ","Y"
"'00","'000","'01","'000","'0000","2","馬英九","'1","'1","'0390713","57","香港","博士","N","*"," "
"'00","'000","'01","'000","'0000","2","蕭萬長","'1","'1","'0280103","69","臺灣省","研究所(甲種特考)","N"," ","Y"
