00,000,00,000,0000,全國
01,000,00,000,0000,臺北市
02,000,00,000,0000,高雄市
03,001,00,000,0000,臺北縣
03,002,00,000,0000,宜蘭縣
03,003,00,000,0000,桃園縣
03,004,00,000,0000,新竹縣
03,005,00,000,0000,苗栗縣
03,006,00,000,0000,臺中縣
03,007,00,000,0000,彰化縣
03,008,00,000,0000,南投縣
03,009,00,000,0000,雲林縣
03,010,00,000,0000,嘉義縣
03,011,00,000,0000,臺南縣
03,012,00,000,0000,高雄縣
03,013,00,000,0000,屏東縣
03,014,00,000,0000,臺東縣
03,015,00,000,0000,花蓮縣
03,016,00,000,0000,澎湖縣
03,017,00,000,0000,基隆市
03,018,00,000,0000,新竹市
03,019,00,000,0000,臺中市
03,020,00,000,0000,嘉義市
03,021,00,000,0000,臺南市
03,022,00,000,0000,金門縣
03,023,00,000,0000,連江縣
01,000,01,000,0000,臺北市第一選區
01,000,02,000,0000,臺北市第二選區
01,000,03,000,0000,臺北市第三選區
02,000,01,000,0000,高雄市第一選區
02,000,02,000,0000,高雄市第二選區
03,001,01,000,0000,臺北縣第一選區
03,001,02,000,0000,臺北縣第二選區
03,001,03,000,0000,臺北縣第三選區
03,001,04,000,0000,臺北縣第四選區
03,001,05,000,0000,臺北縣第五選區
03,001,06,000,0000,臺北縣第六選區
03,001,07,000,0000,臺北縣第七選區
03,002,01,000,0000,宜蘭縣第一選區
03,002,02,000,0000,宜蘭縣第二選區
03,003,01,000,0000,桃園縣第一選區
03,003,02,000,0000,桃園縣第二選區
03,003,03,000,0000,桃園縣第三選區
03,003,04,000,0000,桃園縣第四選區
03,003,05,000,0000,桃園縣第五選區
03,004,01,000,0000,新竹縣選區
03,005,01,000,0000,苗栗縣第一選區
03,005,02,000,0000,苗栗縣第二選區
03,006,01,000,0000,臺中縣第一選區
03,006,02,000,0000,臺中縣第二選區
03,006,03,000,0000,臺中縣第三選區
03,006,04,000,0000,臺中縣第四選區
03,007,01,000,0000,彰化縣第一選區
03,007,02,000,0000,彰化縣第二選區
03,007,03,000,0000,彰化縣第三選區
03,007,04,000,0000,彰化縣第四選區
03,008,01,000,0000,南投縣第一選區
03,008,02,000,0000,南投縣第二選區
03,009,01,000,0000,雲林縣第一選區
03,009,02,000,0000,雲林縣第二選區
03,010,01,000,0000,嘉義縣第一選區
03,010,02,000,0000,嘉義縣第二選區
03,011,01,000,0000,臺南縣第一選區
03,011,02,000,0000,臺南縣第二選區
03,012,01,000,0000,高雄縣第一選區
03,012,02,000,0000,高雄縣第二選區
03,012,03,000,0000,高雄縣第三選區
03,012,04,000,0000,高雄縣第四選區
03,013,01,000,0000,屏東縣第一選區
03,013,02,000,0000,屏東縣第二選區
03,014,01,000,0000,臺東縣選區
03,015,01,000,0000,花蓮縣選區
03,016,01,000,0000,澎湖縣選區
03,017,01,000,0000,基隆市選區
03,018,01,000,0000,新竹市選區
03,019,01,000,0000,臺中市第一選區
03,019,02,000,0000,臺中市第二選區
03,020,01,000,0000,嘉義市選區
03,021,01,000,0000,臺南市第一選區
03,021,02,000,0000,臺南市第二選區
03,022,01,000,0000,金門縣選區
03,023,01,000,0000,連江縣選區
01,000,01,001,0000,中山區
01,000,01,002,0000,大同區
01,000,01,003,0000,士林區
01,000,01,004,0000,北投區
01,000,02,005,0000,松山區
01,000,02,006,0000,信義區
01,000,02,007,0000,南港區
01,000,02,008,0000,內湖區
01,000,03,009,0000,大安區
01,000,03,010,0000,中正區
01,000,03,011,0000,萬華區
01,000,03,012,0000,文山區
02,000,01,001,0000,鹽埕區
02,000,01,002,0000,鼓山區
02,000,01,003,0000,左營區
02,000,01,004,0000,楠梓區
02,000,01,005,0000,三民區
02,000,01,006,0000,旗津區
02,000,02,007,0000,新興區
02,000,02,008,0000,前金區
02,000,02,009,0000,苓雅區
02,000,02,010,0000,前鎮區
02,000,02,011,0000,小港區
03,001,01,001,0000,樹林市
03,001,01,002,0000,鶯歌鎮
03,001,01,003,0000,三峽鎮
03,001,01,004,0000,土城市
03,001,02,005,0000,板橋市
03,001,03,006,0000,三重市
03,001,03,007,0000,蘆洲市
03,001,03,008,0000,八里鄉
03,001,04,009,0000,新莊市
03,001,04,010,0000,五股鄉
03,001,04,011,0000,泰山鄉
03,001,04,012,0000,林口鄉
