00,000,00,000,0000,全國
01,001,00,000,0000,臺北縣
01,002,00,000,0000,宜蘭縣
01,003,00,000,0000,桃園縣
01,004,00,000,0000,新竹縣
01,005,00,000,0000,苗栗縣
01,006,00,000,0000,臺中縣
01,007,00,000,0000,南投縣
01,008,00,000,0000,嘉義縣
01,009,00,000,0000,高雄縣
01,010,00,000,0000,屏東縣
01,011,00,000,0000,臺東縣
01,012,00,000,0000,花蓮縣
01,001,12,000,0000,臺北縣第十二選區
01,002,11,000,0000,宜蘭縣第十一選區
01,002,12,000,0000,宜蘭縣第十二選區
01,003,14,000,0000,桃園縣第十四選區
01,004,10,000,0000,新竹縣第十選區
01,004,11,000,0000,新竹縣第十一選區
01,005,08,000,0000,苗栗縣第八選區
01,006,10,000,0000,臺中縣第十選區
01,007,06,000,0000,南投縣第六選區
01,007,07,000,0000,南投縣第七選區
01,008,07,000,0000,嘉義縣第七選區
01,009,08,000,0000,高雄縣第八選區
01,009,09,000,0000,高雄縣第九選區
01,009,10,000,0000,高雄縣第十選區
01,010,09,000,0000,屏東縣第九選區
01,010,10,000,0000,屏東縣第十選區
01,010,11,000,0000,屏東縣第十一選區
01,010,12,000,0000,屏東縣第十二選區
01,010,13,000,0000,屏東縣第十三選區
01,010,14,000,0000,屏東縣第十四選區
01,010,15,000,0000,屏東縣第十五選區
01,010,16,000,0000,屏東縣第十六選區
01,011,10,000,0000,臺東縣第十選區
01,011,11,000,0000,臺東縣第十一選區
01,011,12,000,0000,臺東縣第十二選區
01,011,13,000,0000,臺東縣第十三選區
01,011,14,000,0000,臺東縣第十四選區
01,012,08,000,0000,花蓮縣第八選區
01,012,09,000,0000,花蓮縣第九選區
01,012,10,000,0000,花蓮縣第十選區
01,001,12,001,0000,板橋市
01,001,12,002,0000,三重市
01,001,12,003,0000,中和市
01,001,12,004,0000,永和市
01,001,12,005,0000,新莊市
01,001,12,006,0000,新店市
01,001,12,007,0000,樹林市
01,001,12,008,0000,鶯歌鎮
01,001,12,009,0000,三峽鎮
01,001,12,010,0000,淡水鎮
01,001,12,011,0000,汐止市
01,001,12,012,0000,瑞芳鎮
01,001,12,013,0000,土城市
01,001,12,014,0000,蘆洲市
01,001,12,015,0000,五股鄉
01,001,12,016,0000,泰山鄉
01,001,12,017,0000,林口鄉
01,001,12,018,0000,深坑鄉
01,001,12,019,0000,石碇鄉
01,001,12,020,0000,坪林鄉
01,001,12,021,0000,三芝鄉
01,001,12,022,0000,石門鄉
01,001,12,023,0000,八里鄉
01,001,12,024,0000,平溪鄉
01,001,12,025,0000,雙溪鄉
01,001,12,026,0000,貢寮鄉
01,001,12,027,0000,金山鄉
01,001,12,028,0000,萬里鄉
01,001,12,029,0000,烏來鄉
01,002,11,001,0000,宜蘭市
01,002,11,002,0000,頭城鎮
01,002,11,003,0000,礁溪鄉
01,002,11,004,0000,壯圍鄉
01,002,11,005,0000,員山鄉
01,002,11,006,0000,三星鄉
01,002,11,007,0000,大同鄉
01,002,12,008,0000,羅東鎮
