01,000,03,000,0000,1,陳學聖,1,1,0460928,99,  ,  ,N, , 
01,000,03,000,0000,2,吳餘東,99,1,0450528,99,  ,  ,N, , 
01,000,03,000,0000,3,黃仁杼,2,1,0430105,99,  ,  ,N,*, 
01,000,03,000,0000,4,林香美,99,2,0460726,99,  ,  ,N, , 
