01,001,12,000,0000,1,張金榮,1,1,040,99,  ,  ,Y,*, 
01,002,11,000,0000,1,林榮木,1,1,044,99,  ,  ,Y,*, 
01,002,12,000,0000,1,游約翰,99,1,045,99,  ,  ,N, , 
01,002,12,000,0000,2,江明順,99,1,042,99,  ,  ,N,*, 
01,002,12,000,0000,3,江新財,1,1,029,99,  ,  ,Y, , 
01,003,14,000,0000,1,游榮進,1,1,037,99,  ,  ,N, , 
01,003,14,000,0000,2,曾志湘,1,1,046,99,  ,  ,N, , 
01,003,14,000,0000,3,呂政秋,1,1,033,99,  ,  ,N, , 
01,003,14,000,0000,4,陳榮貴,1,1,032,99,  ,  ,N,*, 
01,004,10,000,0000,1,陳志炳,5,1,047,99,  ,  ,N, , 
01,004,10,000,0000,2,阿棟．優帕司,99,1,043,99,  ,  ,N, , 
01,004,10,000,0000,3,雲天寶,1,1,043,99,  ,  ,Y,*, 
01,004,11,000,0000,1,高瑞馨,1,1,047,99,  ,  ,Y,*, 
01,004,11,000,0000,2,林煌春,99,1,043,99,  ,  ,N, , 
01,004,11,000,0000,3,趙巨寶,99,1,032,99,  ,  ,N, , 
01,005,08,000,0000,1,柯玉仙,1,2,054,99,  ,  ,N, , 
01,005,08,000,0000,2,劉繁治,1,1,027,99,  ,  ,N,*, 
01,006,09,000,0000,1,林榮進,1,1,036,99,  ,  ,N,*, 
01,006,09,000,0000,2,吳進祿,1,1,028,99,  ,  ,N, , 
01,006,09,000,0000,3,林偉光,1,1,043,99,  ,  ,N, , 
01,007,06,000,0000,1,谷憲章,1,1,046,99,  ,  ,Y, , 
01,007,06,000,0000,2,伍新財,1,1,052,99,  ,  ,N,*, 
01,007,06,000,0000,3,松秋明,1,1,045,99,  ,  ,Y, , 
01,007,06,000,0000,4,金榮清,1,1,043,99,  ,  ,N, , 
01,007,07,000,0000,1,卓文華,99,1,049,99,  ,  ,N,*, 
01,007,07,000,0000,2,王秀鳳,1,2,044,99,  ,  ,N, , 
01,008,07,000,0000,1,陽文成,99,1,037,99,  ,  ,N, , 
01,008,07,000,0000,2,石信忠,99,1,042,99,  ,  ,N, , 
01,008,07,000,0000,3,汪志敏,99,1,056,99,  ,  ,N, , 
01,008,07,000,0000,4,湯進賢,1,1,036,99,  ,  ,N,*, 
01,009,10,000,0000,1,蔡文悌,1,1,031,99,  ,  ,N,*, 
01,009,10,000,0000,2,謝進財,1,1,048,99,  ,  ,N, , 
01,009,11,000,0000,1,巴槳.樂莎.梅子,2,2,048,99,  ,  ,N, , 
01,009,11,000,0000,2,高順壽,99,1,044,99,  ,  ,N, , 
01,009,11,000,0000,3,謝瑞民,1,1,044,99,  ,  ,Y,*, 
01,009,11,000,0000,4,謝清花,99,2,043,99,  ,  ,N, , 
01,009,12,000,0000,1,李玉章,1,1,041,99,  ,  ,Y,*, 
01,009,12,000,0000,2,林宗華,1,1,036,99,  ,  ,N, , 
01,010,09,000,0000,1,包金蓮,1,2,033,99,  ,  ,N, , 
01,010,09,000,0000,2,許阿桃,1,2,031,99,  ,  ,Y,*, 
01,010,10,000,0000,1,高文貴,99,1,038,99,  ,  ,N, , 
01,010,10,000,0000,2,柳成光,99,1,040,99,  ,  ,N, , 
01,010,10,000,0000,3,林玉如,1,2,040,99,  ,  ,N,*, 
01,010,10,000,0000,4,陳源勝,2,1,038,99,  ,  ,Y, , 
01,010,11,000,0000,1,李三和,1,1,030,99,  ,  ,Y,*, 
01,010,11,000,0000,2,林新福,99,1,045,99,  ,  ,N, , 
01,010,12,000,0000,1,高貴香,1,2,043,99,  ,  ,N, , 
01,010,12,000,0000,2,連瑞騰,1,1,051,99,  ,  ,N, , 
01,010,12,000,0000,3,李宜潔,1,2,048,99,  ,  ,N,*, 
01,010,12,000,0000,4,邱加傳,99,1,039,99,  ,  ,Y, , 
01,010,13,000,0000,1,李清標,99,1,028,99,  ,  ,N, , 
01,010,13,000,0000,2,吳天福,1,1,038,99,  ,  ,N,*, 
01,010,14,000,0000,1,羅紹勇,99,1,025,99,  ,  ,N, , 
01,010,14,000,0000,2,簡東明,1,1,040,99,  ,  ,N,*, 
01,010,15,000,0000,1,周康弘,1,1,037,99,  ,  ,Y,*, 
01,010,16,000,0000,1,賴金成,99,1,045,99,  ,  ,N, , 
01,010,16,000,0000,2,沙本賞,1,1,027,99,  ,  ,Y,*, 
01,011,10,000,0000,1,邱勝英,1,1,030,99,  ,  ,N,*, 
01,011,10,000,0000,2,胡振英,1,1,040,99,  ,  ,N, , 
01,011,11,000,0000,1,胡新一,1,1,046,99,  ,  ,N,*, 
01,011,11,000,0000,2,邱占東,1,1,050,99,  ,  ,N, , 
01,011,11,000,0000,3,宋坤龍,1,1,035,99,  ,  ,Y, , 
01,011,11,000,0000,4,陳世美,1,2,049,99,  ,  ,N, , 
01,011,12,000,0000,1,胡昭青,99,2,047,99,  ,  ,N, , 
01,011,12,000,0000,2,陳建台,11,1,051,99,  ,  ,Y,*, 
01,011,13,000,0000,1,朱連濟,1,2,052,99,  ,  ,N,*, 
01,011,13,000,0000,2,林忠平,1,1,042,99,  ,  ,N, , 
01,011,13,000,0000,3,林勇光,99,1,054,99,  ,  ,N, , 
01,011,14,000,0000,1,郭健平,99,1,053,99,  ,  ,N,*, 
01,011,14,000,0000,2,周一光,1,1,041,99,  ,  ,N, , 
01,012,08,000,0000,1,李春風,1,2,042,99,  ,  ,N, , 
01,012,08,000,0000,2,許淑銀,1,2,052,99,  ,  ,N,*,
01,012,09,000,0000,1,何信軍,1,1,037,99,  ,  ,N,*,
01,012,09,000,0000,2,莊廷模,5,1,046,99,  ,  ,N, ,
01,012,09,000,0000,3,古堪一,99,1,040,99,  ,  ,N, ,
01,012,09,000,0000,4,林愛玉,99,2,050,99,  ,  ,N, ,
01,012,09,000,0000,5,宋友宜,2,1,046,99,  ,  ,N, ,
01,012,10,000,0000,1,高小成,1,1,052,99,  ,  ,N, ,
01,012,10,000,0000,2,蘇正清,1,1,044,99,  ,  ,N,*,
01,012,10,000,0000,3,謝富雄,1,1,051,99,  ,  ,N, ,
