15,000,00,000,0000,1,施勝郎,99,1,0440901,99,  ,  ,N, , 
15,000,00,000,0000,2,蕭美琴,2,2,0600000,99,  ,  ,N, , 
15,000,00,000,0000,3,王廷升,1,1,0540000,99,  ,  ,N,*, 
