00,000,00,000,0000,臺東縣選舉區
15,000,00,000,0000,臺東縣
15,000,00,001,0000,臺東市
15,000,00,002,0000,成功鎮
15,000,00,003,0000,關山鎮
15,000,00,004,0000,卑南鄉
15,000,00,005,0000,鹿野鄉
15,000,00,006,0000,池上鄉
15,000,00,007,0000,東河鄉
15,000,00,008,0000,長濱鄉
15,000,00,009,0000,太麻里鄉
15,000,00,010,0000,大武鄉
15,000,00,011,0000,綠島鄉
15,000,00,012,0000,海端鄉
15,000,00,013,0000,延平鄉
15,000,00,014,0000,金峰鄉
15,000,00,015,0000,達仁鄉
15,000,00,016,0000,蘭嶼鄉
15,000,00,001,0001,文化里
15,000,00,001,0002,民族里
15,000,00,001,0003,自強里
15,000,00,001,0004,民生里
15,000,00,001,0005,寶桑里
15,000,00,001,0006,民權里
15,000,00,001,0007,四維里
15,000,00,001,0008,中華里
15,000,00,001,0009,仁愛里
15,000,00,001,0010,強國里
15,000,00,001,0011,大同里
15,000,00,001,0012,成功里
15,000,00,001,0013,建國里
15,000,00,001,0014,中正里
15,000,00,001,0015,中山里
15,000,00,001,0016,興國里
15,000,00,001,0017,鐵花里
15,000,00,001,0018,東海里
15,000,00,001,0019,復國里
15,000,00,001,0020,復興里
15,000,00,001,0021,新興里
15,000,00,001,0022,新生里
15,000,00,001,0023,中心里
15,000,00,001,0024,馬蘭里
15,000,00,001,0025,光明里
15,000,00,001,0026,豐年里
15,000,00,001,0027,豐樂里
15,000,00,001,0028,永樂里
15,000,00,001,0029,康樂里
15,000,00,001,0030,豐榮里
15,000,00,001,0031,豐谷里
15,000,00,001,0032,豐里里
15,000,00,001,0033,豐原里
15,000,00,001,0034,富岡里
15,000,00,001,0035,富豐里
15,000,00,001,0036,南榮里
15,000,00,001,0037,岩灣里
15,000,00,001,0038,卑南里
15,000,00,001,0039,南王里
15,000,00,001,0040,豐田里
15,000,00,001,0041,新園里
15,000,00,001,0042,建和里
15,000,00,001,0043,建興里
15,000,00,001,0044,建業里
15,000,00,001,0045,知本里
15,000,00,001,0046,建農里
15,000,00,002,0047,信義里
15,000,00,002,0048,和平里、忠仁里
15,000,00,002,0049,忠仁里
15,000,00,002,0050,忠仁里、忠智里
15,000,00,002,0051,忠智里
15,000,00,002,0052,三民里
15,000,00,002,0053,三仙里
15,000,00,002,0054,忠孝里
15,000,00,002,0055,博愛里
15,000,00,003,0056,里壠里
15,000,00,003,0057,中福里
15,000,00,003,0058,新福里
15,000,00,003,0059,豐泉里
15,000,00,003,0060,月眉里
15,000,00,003,0061,德高里
15,000,00,003,0062,電光里
15,000,00,004,0063,賓朗村
15,000,00,004,0064,美農村
15,000,00,004,0065,初鹿村
15,000,00,004,0066,明峰村
15,000,00,004,0067,嘉豐村
15,000,00,004,0068,太平村
15,000,00,004,0069,泰安村
15,000,00,004,0070,利嘉村
15,000,00,004,0071,東興村
15,000,00,004,0072,溫泉村
15,000,00,004,0073,富山村
15,000,00,004,0074,富源村
15,000,00,004,0075,利吉村
15,000,00,005,0076,鹿野村
15,000,00,005,0077,龍田村
15,000,00,005,0078,永安村
15,000,00,005,0079,瑞隆村
15,000,00,005,0080,瑞源村
15,000,00,005,0081,瑞和村
15,000,00,005,0082,瑞豐村
15,000,00,006,0083,福原村
15,000,00,006,0084,福文村
15,000,00,006,0085,慶豐村、大坡村
15,000,00,006,0086,大埔村
15,000,00,006,0087,新興村
15,000,00,006,0088,錦園村
15,000,00,006,0089,萬安村
15,000,00,006,0090,富興村
15,000,00,007,0091,都蘭村
15,000,00,007,0092,興昌村
15,000,00,007,0093,隆昌村
15,000,00,007,0094,東河村
15,000,00,007,0095,泰源村
15,000,00,007,0096,北源村
15,000,00,007,0097,尚德村
15,000,00,008,0098,寧埔村
15,000,00,008,0099,竹湖村
15,000,00,008,0100,長濱村
15,000,00,008,0101,忠勇村
15,000,00,008,0102,三間村
15,000,00,008,0103,三間村、樟原村
15,000,00,009,0104,美和村
15,000,00,009,0105,三和村
15,000,00,009,0106,華源村
15,000,00,009,0107,北里村
15,000,00,009,0108,大王村
15,000,00,009,0109,泰和村
15,000,00,009,0110,香蘭村
15,000,00,009,0111,金崙村
15,000,00,009,0112,多良村
15,000,00,010,0113,南興村
15,000,00,010,0114,尚武村
15,000,00,010,0115,大武村
15,000,00,010,0116,大鳥村、大竹村
15,000,00,011,0117,南寮村
15,000,00,011,0118,中寮村
15,000,00,011,0119,公舘村
15,000,00,012,0120,海端鄉各村
15,000,00,013,0121,延平鄉各村
15,000,00,014,0122,金峰鄉各村
15,000,00,015,0123,達仁鄉各村
15,000,00,016,0124,蘭嶼鄉各村
