01,001,00,000,0000,1,楊泰順,5,1,042,99,  ,  ,N,*, 
01,001,00,000,0000,2,苗素芳,1,2,017,99,  ,  ,Y, , 
01,001,00,000,0000,3,邵松雄,99,1,028,99,  ,  ,N, , 
01,001,00,000,0000,4,董尚中,99,1,023,99,  ,  ,N, , 
01,001,00,000,0000,5,陳照郎,1,1,031,99,  ,  ,N,*, 
01,001,00,000,0000,6,周鍚瑋,1,1,047,99,  ,  ,N,*, 
01,001,00,000,0000,7,陳丁茂,99,1,024,99,  ,  ,N, , 
01,001,00,000,0000,8,劉炳偉,1,1,041,99,  ,  ,Y,*, 
01,001,00,000,0000,9,周慧瑛,2,2,044,99,  ,  ,Y,*, 
01,001,00,000,0000,10,石瓊文,99,1,039,99,  ,  ,N, , 
01,001,00,000,0000,11,簡盛義,1,1,027,99,  ,  ,Y,*, 
01,001,00,000,0000,12,游麗珠,5,2,043,99,  ,  ,N, , 
01,001,00,000,0000,13,林鍚耀,2,1,050,99,  ,  ,N,*, 
01,001,00,000,0000,14,王兆釧,2,1,035,99,  ,  ,N,*, 
01,001,00,000,0000,15,張金策,2,1,031,99,  ,  ,N, , 
01,001,00,000,0000,16,宋艾克,5,1,042,99,  ,  ,N,*, 
01,001,00,000,0000,17,羅明旭,1,1,053,99,  ,  ,N,*, 
01,001,00,000,0000,18,林建榮,1,1,039,99,  ,  ,N, , 
01,001,00,000,0000,19,劉一德,2,1,049,99,  ,  ,N, , 
01,001,00,000,0000,20,張清芳,2,1,041,99,  ,  ,N,*, 
01,001,00,000,0000,21,蕭正用,99,1,040,99,  ,  ,N, , 
01,001,00,000,0000,22,江上清,1,1,038,99,  ,  ,Y,*, 
01,002,00,000,0000,1,陳國賢,1,1,046,99,  ,  ,N, , 
01,002,00,000,0000,2,劉守成,2,1,040,99,  ,  ,Y,*, 
01,002,00,000,0000,3,盧逸峰,1,1,051,99,  ,  ,Y,*, 
01,002,00,000,0000,4,廖繼斌,99,1,040,99,  ,  ,N, , 
01,003,00,000,0000,1,呂學琳,99,1,040,99,  ,  ,N, , 
01,003,00,000,0000,2,彭添富,2,1,040,99,  ,  ,Y,*, 
01,003,00,000,0000,3,林熺模,2,1,041,99,  ,  ,N, , 
01,003,00,000,0000,4,藍照慶,99,1,048,99,  ,  ,N, , 
01,003,00,000,0000,5,鄭金鈴,1,2,035,99,  ,  ,N,*, 
01,003,00,000,0000,6,黃木添,99,1,025,99,  ,  ,Y,*, 
01,003,00,000,0000,7,吳振寰,1,1,043,99,  ,  ,N, , 
01,003,00,000,0000,8,許林翠粉,2,2,048,99,  ,  ,N, , 
01,003,00,000,0000,9,呂進芳,1,1,024,99,  ,  ,Y,*, 
01,003,00,000,0000,10,邱創良,1,1,044,99,  ,  ,Y,*, 
01,003,00,000,0000,11,陳進祥,1,1,039,99,  ,  ,Y,*, 
01,003,00,000,0000,12,郭義輝,99,1,045,99,  ,  ,N, , 
01,003,00,000,0000,13,許應舉,2,1,035,99,  ,  ,N, , 
01,003,00,000,0000,14,姜水浪,99,1,046,99,  ,  ,N, , 
01,004,00,000,0000,1,李庭堦,99,1,036,99,  ,  ,N, , 
01,004,00,000,0000,2,萬榮河,99,1,028,99,  ,  ,N, , 
01,004,00,000,0000,3,張學舜,2,1,049,99,  ,  ,N,*, 
01,004,00,000,0000,4,吳俊岸,1,1,036,99,  ,  ,N, , 
01,004,00,000,0000,5,邱鏡淳,1,1,038,99,  ,  ,N,*, 
01,005,00,000,0000,1,傅文政,2,1,031,99,  ,  ,Y, , 
01,005,00,000,0000,2,李森永,99,1,041,99,  ,  ,N, , 
01,005,00,000,0000,3,顏培元,99,1,040,99,  ,  ,N, , 
01,005,00,000,0000,4,陳秀龍,99,1,026,99,  ,  ,N, , 
01,005,00,000,0000,5,傅學鵬,1,1,040,99,  ,  ,N,*, 
01,005,00,000,0000,6,林久翔,1,1,052,99,  ,  ,N,*, 
01,005,00,000,0000,7,羅幸春,99,1,034,99,  ,  ,N, , 
01,005,00,000,0000,8,葉武生,99,1,035,99,  ,  ,N, , 
01,005,00,000,0000,9,杜文卿,2,1,043,99,  ,  ,N, , 
01,005,00,000,0000,10,陳超明,1,1,040,99,  ,  ,N,*, 
01,006,00,000,0000,1,楊文欣,1,1,051,99,  ,  ,Y,*, 
01,006,00,000,0000,2,楊瓊瓔,1,2,053,99,  ,  ,Y,*, 
01,006,00,000,0000,3,劉銓忠,1,1,031,99,  ,  ,Y,*, 
01,006,00,000,0000,4,顏清標,99,1,049,99,  ,  ,N,*, 
01,006,00,000,0000,5,林淑滿,99,2,035,99,  ,  ,N, , 
01,006,00,000,0000,6,郭榮振,1,1,039,99,  ,  ,Y,*, 
01,006,00,000,0000,7,陳鴻榮,2,1,049,99,  ,  ,N, , 
01,006,00,000,0000,8,林炳耀,99,1,037,99,  ,  ,N, , 
01,006,00,000,0000,9,廖美珍,1,2,039,99,  ,  ,N, , 
01,006,00,000,0000,10,郭俊銘,2,1,044,99,  ,  ,N,*, 
01,007,00,000,0000,1,游月霞,1,2,049,99,  ,  ,Y,*, 
01,007,00,000,0000,2,黃俊雄,99,1,033,99,  ,  ,N, , 
01,007,00,000,0000,3,謝章捷,1,1,047,99,  ,  ,N,*, 
01,007,00,000,0000,4,周清玉,2,1,033,99,  ,  ,N,*, 
01,007,00,000,0000,5,曾嘉香,99,2,037,99,  ,  ,N, , 
01,007,00,000,0000,6,謝言信,1,1,018,99,  ,  ,Y,*, 
01,007,00,000,0000,7,林進春,1,1,036,99,  ,  ,Y,*, 
01,007,00,000,0000,8,余勝津,99,1,030,99,  ,  ,N, , 
01,007,00,000,0000,9,陳忠孝,2,1,024,99,  ,  ,N, , 
01,007,00,000,0000,10,陳振雄,1,1,033,99,  ,  ,Y,*, 
01,007,00,000,0000,11,洪木村,99,1,028,99,  ,  ,Y, , 
01,008,00,000,0000,1,余武龍,1,1,039,99,  ,  ,N, , 
01,008,00,000,0000,2,張明雄,1,1,033,99,  ,  ,N,*, 
01,008,00,000,0000,3,陳啟吉,99,1,030,99,  ,  ,N,*, 
01,008,00,000,0000,4,林宗男,2,1,031,99,  ,  ,Y,*, 
01,008,00,000,0000,5,鄭光東,99,1,045,99,  ,  ,N, , 
01,009,00,000,0000,1,王德顯,99,1,043,99,  ,  ,N, , 
01,009,00,000,0000,2,侯惠仙,1,2,047,99,  ,  ,N,*, 
01,009,00,000,0000,3,許龍俊,2,1,041,99,  ,  ,N, , 
01,009,00,000,0000,4,蘇治洋,2,2,040,99,  ,  ,N,*, 
01,009,00,000,0000,5,曾蔡美佐,1,2,034,99,  ,  ,Y,*, 
01,009,00,000,0000,6,蘇文雄,1,1,032,99,  ,  ,Y,*, 
01,009,00,000,0000,7,鄭東來,99,1,044,99,  ,  ,N, , 
01,010,00,000,0000,1,許能通,99,1,042,99,  ,  ,N, , 
01,010,00,000,0000,2,侯海熊,99,1,032,99,  ,  ,N, , 
01,010,00,000,0000,3,陳明文,1,1,043,99,  ,  ,Y,*, 
01,010,00,000,0000,4,許登宮,99,1,029,99,  ,  ,N,*, 
01,010,00,000,0000,5,黃永聰,2,1,038,99,  ,  ,N,*, 
01,010,00,000,0000,6,黃朝揚,1,1,052,99,  ,  ,N, , 
01,011,00,000,0000,1,胡雅棠,99,1,037,99,  ,  ,N, , 
01,011,00,000,0000,2,方醫良,1,1,026,99,  ,  ,N,*, 
01,011,00,000,0000,3,楊來勇,1,1,031,99,  ,  ,N, , 
01,011,00,000,0000,4,莊志政,1,1,041,99,  ,  ,N, , 
01,011,00,000,0000,5,鄭國忠,2,1,045,99,  ,  ,N,*, 
01,011,00,000,0000,6,陳忠凱,99,1,050,99,  ,  ,N, , 
01,011,00,000,0000,7,顏胡秀英,1,2,019,99,  ,  ,N, , 
01,011,00,000,0000,8,葉宜津,2,2,049,99,  ,  ,N,*, 
01,011,00,000,0000,9,謝鈞惠,1,1,028,99,  ,  ,N,*, 
01,011,00,000,0000,10,謝三升,2,1,032,99,  ,  ,N,*, 
01,012,00,000,0000,1,黃豐生,99,1,049,99,  ,  ,N, , 
01,012,00,000,0000,2,許福森,99,1,039,99,  ,  ,N, , 
01,012,00,000,0000,3,蕭漢俊,1,1,041,99,  ,  ,N, , 
01,012,00,000,0000,4,吳陳惠珍,2,2,044,99,  ,  ,N, , 
01,012,00,000,0000,5,鍾德珍,99,1,036,99,  ,  ,Y, , 
01,012,00,000,0000,6,林仙保,1,1,024,99,  ,  ,Y,*, 
01,012,00,000,0000,7,李天水,99,1,040,99,  ,  ,N, , 
01,012,00,000,0000,8,楊秋興,2,1,045,99,  ,  ,N,*, 
01,012,00,000,0000,9,鍾紹和,1,1,045,99,  ,  ,N,*, 
01,012,00,000,0000,10,吳陳瓊秋,1,2,042,99,  ,  ,N, , 
01,012,00,000,0000,11,趙良燕,99,2,043,99,  ,  ,N,*, 
01,012,00,000,0000,12,余政道,2,1,052,99,  ,  ,N,*, 
01,013,00,000,0000,1,林淵熙,1,1,038,99,  ,  ,N,*, 
01,013,00,000,0000,2,邱茂男,2,1,031,99,  ,  ,N,*, 
01,013,00,000,0000,3,林素蓮,99,2,041,99,  ,  ,N, , 
01,013,00,000,0000,4,黃昌源,1,1,050,99,  ,  ,N, , 
01,013,00,000,0000,5,容滋浩,99,1,038,99,  ,  ,N, , 
01,013,00,000,0000,6,余慎,1,2,037,99,  ,  ,N,*, 
01,013,00,000,0000,7,鄭錦絨,2,1,025,99,  ,  ,N, , 
01,013,00,000,0000,8,曹啟鴻,2,1,037,99,  ,  ,N,*, 
01,013,00,000,0000,9,李景雯,99,1,017,99,  ,  ,N, , 
01,014,00,000,0000,1,徐慶元,1,1,046,99,  ,  ,N,*, 
01,014,00,000,0000,2,陳清泉,2,1,048,99,  ,  ,N, , 
01,014,00,000,0000,3,張義雄,99,1,028,99,  ,  ,N, , 
01,014,00,000,0000,4,劉櫂漳,1,1,038,99,  ,  ,N, , 
01,015,00,000,0000,1,張福興,1,1,021,99,  ,  ,N,*, 
01,015,00,000,0000,2,陳瑞麟,2,1,035,99,  ,  ,N, , 
01,016,00,000,0000,1,許麗音,2,2,037,99,  ,  ,N, , 
01,016,00,000,0000,2,許素葉,1,2,022,99,  ,  ,Y,*, 
01,017,00,000,0000,1,程惠卿,2,2,039,99,  ,  ,N,*, 
01,017,00,000,0000,2,李信志,2,1,043,99,  ,  ,N, , 
01,017,00,000,0000,3,何忠輝,99,1,041,99,  ,  ,N, , 
01,017,00,000,0000,4,李堃南,99,1,037,99,  ,  ,N, , 
01,017,00,000,0000,5,王翔鐘,1,1,032,99,  ,  ,N, , 
01,017,00,000,0000,6,黃禮恭,5,1,041,99,  ,  ,N, , 
01,017,00,000,0000,7,劉文雄,1,1,043,99,  ,  ,N,*, 
01,017,00,000,0000,8,吳寬曉,99,1,048,99,  ,  ,N, , 
01,017,00,000,0000,9,杜却,1,1,042,99,  ,  ,N, , 
01,017,00,000,0000,10,楊超敏,99,1,051,99,  ,  ,N, , 
01,018,00,000,0000,1,張蔡美,1,2,027,99,  ,  ,Y,*, 
01,018,00,000,0000,2,黃清霖,2,1,041,99,  ,  ,N, , 
01,019,00,000,0000,1,曾坤炳,2,1,039,99,  ,  ,N, , 
01,019,00,000,0000,2,藍素鈴,5,2,044,99,  ,  ,N, , 
01,019,00,000,0000,3,盧秀燕,1,2,050,99,  ,  ,N,*, 
01,019,00,000,0000,4,賴誠吉,1,1,027,99,  ,  ,N,*, 
01,019,00,000,0000,5,王世勛,2,1,040,99,  ,  ,N,*, 
01,019,00,000,0000,6,張國輝,1,1,042,99,  ,  ,N, , 
01,019,00,000,0000,7,張溫鷹,2,2,039,99,  ,  ,N,*, 
01,019,00,000,0000,8,陳武雄,99,1,027,99,  ,  ,N, , 
01,019,00,000,0000,9,洪獻卿,99,1,039,99,  ,  ,N, , 
01,019,00,000,0000,10,陳淑方,1,2,042,99,  ,  ,N, , 
01,020,00,000,0000,1,黃永欽,1,1,026,99,  ,  ,N,*, 
01,020,00,000,0000,2,吳上明,99,1,036,99,  ,  ,N, , 
01,020,00,000,0000,3,蔡鴻章,2,1,048,99,  ,  ,N, , 
01,020,00,000,0000,4,羅錦義,99,1,028,99,  ,  ,N, , 
01,021,00,000,0000,1,蔡介雄,2,1,028,99,  ,  ,N,*, 
01,021,00,000,0000,2,陳香蘭,2,2,038,99,  ,  ,N, , 
01,021,00,000,0000,3,陳復輝,99,1,030,99,  ,  ,N, , 
01,021,00,000,0000,4,吳仲基,1,1,051,99,  ,  ,N, , 
01,021,00,000,0000,5,黃昭凱,2,1,031,99,  ,  ,N, , 
01,021,00,000,0000,6,林南生,99,1,041,99,  ,  ,N,*, 
01,021,00,000,0000,7,陳榮盛,1,1,035,99,  ,  ,Y,*, 
