"'01","'000","'08","'000","'0000","1","高金建華","'999","'1","'0601123","39","臺灣省","高中","N"," "," "
"'01","'000","'08","'000","'0000","2","高正尚","'999","'1","'0500203","49","臺灣省","碩士","N"," "," "
"'01","'000","'08","'000","'0000","3","黃鶴敏","'999","'1","'0451012","54","臺灣省","大專","N"," "," "
"'01","'000","'08","'000","'0000","4","高李茂俊","'90","'1","'0460930","53","臺灣省","大專","N"," "," "
"'01","'000","'08","'000","'0000","5","李傅中武","'1","'1","'0620404","37","臺灣省","碩士","N","*"," "
"'02","'000","'12","'000","'0000","1","張金榮","'999","'1","'0400905","59","臺灣省","大專","N"," "," "
"'02","'000","'12","'000","'0000","2","王建章","'1","'1","'0470328","52","臺灣省","大專","N","*"," "
"'02","'000","'12","'000","'0000","3","陳勝榮","'999","'1","'0450312","54","臺灣省","碩士","N"," "," "
"'03","'000","'16","'000","'0000","1","林榮進","'1","'1","'0360726","63","臺灣省","大專","N","*"," "
"'03","'000","'16","'000","'0000","2","林建堂","'1","'1","'0430922","56","臺灣省","高中","N"," "," "
"'03","'000","'16","'000","'0000","3","江世大","'1","'1","'0441105","55","臺灣省","碩士","N"," "," "
"'04","'000","'18","'000","'0000","1","顏明仁","'16","'1","'0470908","52","臺灣省","大專","N"," "," "
"'04","'000","'18","'000","'0000","2","曾秀娟","'999","'2","'0670528","32","臺灣省","碩士","N","*"," "
"'04","'000","'18","'000","'0000","3","孫曉萍","'999","'2","'0560320","43","臺灣省","大專","N"," "," "
"'04","'000","'18","'000","'0000","4","李志宏","'1","'1","'0561013","43","臺灣省","大專","N"," "," "
"'04","'000","'18","'000","'0000","5","許玉美","'1","'2","'0480718","51","臺灣省","大專","N"," "," "
"'05","'000","'13","'000","'0000","1","柯路加Istanba Ciban","'1","'1","'0430504","56","臺灣省","大專","N","*"," "
"'05","'000","'13","'000","'0000","2","林國權","'1","'1","'0410118","58","臺灣省","高中","N"," "," "
"'05","'000","'14","'000","'0000","1","宋玉清","'999","'1","'0470730","52","臺灣省","高中","N"," "," "
"'05","'000","'14","'000","'0000","2","謝貴來Istanda．Salizan","'1","'1","'0430428","56","臺灣省","大專","N"," "," "
"'05","'000","'14","'000","'0000","3","顏金得","'1","'1","'0440227","55","臺灣省","高中","N"," "," "
"'05","'000","'14","'000","'0000","4","伊斯坦大‧貝雅夫‧正福Istanda．Paingav","'999","'1","'0451001","54","臺灣省","大專","N","*"," "
"'05","'000","'15","'000","'0000","1","張正信","'16","'1","'0470929","52","臺灣省","高中","N"," "," "
"'05","'000","'15","'000","'0000","2","唐惠美","'1","'2","'0470101","52","臺灣省","高中","N"," "," "
"'05","'000","'15","'000","'0000","3","孫慶龍Tanobake．Apaolithi","'1","'1","'0411005","58","臺灣省","高中","N","*"," "
