00,000,00,000,0000,0 ,56363,1246,57609,106061,165046,69,23,60,9,20,3,64.28 ,54.75 ,32.52 
01,001,00,000,0000,0 ,3983,103,4086,10170,19201,3,1,3,0,1,0,52.97 ,40.18 ,33.33 
01,002,00,000,0000,0 ,4001,130,4131,7990,15078,6,2,5,1,1,1,52.99 ,51.70 ,33.33 
01,003,00,000,0000,0 ,1242,37,1279,2047,3295,2,1,2,0,1,0,62.12 ,62.48 ,50.00 
01,004,00,000,0000,0 ,1070,37,1107,1879,3893,2,1,2,0,1,0,48.27 ,58.91 ,50.00 
01,006,00,000,0000,0 ,722,20,742,1121,1834,7,1,5,2,1,0,61.12 ,66.19 ,14.29 
01,007,00,000,0000,0 ,1180,45,1225,1637,2443,2,1,2,0,1,0,67.01 ,74.83 ,50.00 
01,008,00,000,0000,0 ,22544,397,22941,41260,60129,23,8,20,3,7,1,68.62 ,55.60 ,34.78 
01,009,00,000,0000,0 ,19856,458,20314,36886,53962,22,7,19,3,6,1,68.36 ,55.07 ,31.82 
01,010,00,000,0000,0 ,1765,19,1784,3071,5211,2,1,2,0,1,0,58.93 ,58.09 ,50.00 
01,001,11,000,0000,0 ,3983,103,4086,10170,19201,3,1,3,0,1,0,52.97 ,40.18 ,33.33 
01,002,13,000,0000,0 ,4001,130,4131,7990,15078,6,2,5,1,1,1,52.99 ,51.70 ,33.33 
01,003,07,000,0000,0 ,1242,37,1279,2047,3295,2,1,2,0,1,0,62.12 ,62.48 ,50.00 
01,004,08,000,0000,0 ,1070,37,1107,1879,3893,2,1,2,0,1,0,48.27 ,58.91 ,50.00 
01,006,09,000,0000,0 ,722,20,742,1121,1834,7,1,5,2,1,0,61.12 ,66.19 ,14.29 
01,007,08,000,0000,0 ,1180,45,1225,1637,2443,2,1,2,0,1,0,67.01 ,74.83 ,50.00 
01,008,06,000,0000,0 ,6084,124,6208,10458,15799,6,2,5,1,2,0,66.19 ,59.36 ,33.33 
01,008,07,000,0000,0 ,5425,117,5542,8998,13292,6,2,6,0,2,0,67.69 ,61.59 ,33.33 
01,008,08,000,0000,0 ,2687,50,2737,4991,7259,3,1,3,0,1,0,68.76 ,54.84 ,33.33 
01,008,09,000,0000,0 ,8348,106,8454,16813,23779,8,3,6,2,2,1,70.71 ,50.28 ,37.50 
01,009,05,000,0000,0 ,6328,162,6490,11852,17965,6,2,5,1,1,1,65.97 ,54.76 ,33.33 
01,009,06,000,0000,0 ,8273,144,8417,14496,20759,9,3,9,0,3,0,69.83 ,58.06 ,33.33 
01,009,07,000,0000,0 ,5255,152,5407,10538,15238,7,2,5,2,2,0,69.16 ,51.31 ,28.57 
01,010,08,000,0000,0 ,1765,19,1784,3071,5211,2,1,2,0,1,0,58.93 ,58.09 ,50.00 
01,001,11,001,0000,0 ,220,5,225,684,228817,11,4,7,4,3,1,71.61 ,32.89 ,36.36 
01,001,11,002,0000,0 ,92,2,94,284,541272,23,9,18,5,6,3,66.84 ,33.10 ,39.13 
01,001,11,003,0000,0 ,182,10,192,504,548964,18,10,14,4,8,2,69.61 ,38.10 ,55.56 
01,001,11,004,0000,0 ,53,2,55,141,555141,33,10,27,6,8,2,67.11 ,39.01 ,30.30 
01,001,11,005,0000,0 ,310,9,319,1003,179495,7,3,6,1,3,0,72.20 ,31.80 ,42.86 
01,001,11,006,0000,0 ,242,7,249,643,200226,12,4,9,3,3,1,74.03 ,38.72 ,33.33 
01,001,11,007,0000,0 ,607,13,620,1359,75225,2,1,2,0,1,0,77.06 ,45.62 ,50.00 
01,001,11,008,0000,0 ,119,4,123,362,304231,11,5,8,3,4,1,74.71 ,33.98 ,45.45 
01,001,11,009,0000,0 ,116,3,119,329,91797,11,6,8,3,5,1,69.33 ,36.17 ,54.55 
01,001,11,010,0000,0 ,69,0,69,226,33170,3,2,1,2,1,1,71.01 ,30.53 ,66.67 
01,001,11,011,0000,0 ,586,9,595,1376,38100,5,3,5,0,3,0,71.52 ,43.24 ,60.00 
01,001,11,012,0000,0 ,273,6,279,508,33828,5,2,3,2,2,0,71.91 ,54.92 ,40.00 
01,001,11,013,0000,0 ,521,12,533,1309,26589,4,2,4,0,2,0,72.82 ,40.72 ,50.00 
01,001,11,014,0000,0 ,160,5,165,436,69669,9,5,7,2,4,1,68.43 ,37.84 ,55.56 
01,001,11,015,0000,0 ,86,1,87,237,39130,7,3,6,1,3,0,71.93 ,36.71 ,42.86 
01,001,11,016,0000,0 ,88,2,90,193,51349,8,4,4,4,3,1,71.66 ,46.63 ,50.00 
01,001,11,017,0000,0 ,100,7,107,237,23263,3,2,3,0,2,0,75.26 ,45.15 ,66.67 
01,001,11,018,0000,0 ,13,1,14,33,47512,5,3,4,1,3,0,72.35 ,42.42 ,60.00 
01,001,11,019,0000,0 ,1,0,1,3,331837,32,11,27,5,8,3,67.44 ,33.33 ,34.38 
01,001,11,020,0000,0 ,1,1,2,3,111138,9,4,6,3,3,1,70.02 ,66.67 ,44.44 
01,001,11,021,0000,0 ,13,1,14,46,161759,18,5,16,2,3,2,68.76 ,30.43 ,27.78 
01,001,11,022,0000,0 ,4,0,4,11,99381,6,3,5,1,3,0,66.19 ,36.36 ,50.00 
01,001,11,023,0000,0 ,27,1,28,77,75632,6,2,5,1,2,0,66.13 ,36.36 ,33.33 
01,001,11,024,0000,0 ,11,0,11,13,82187,10,3,9,1,3,0,70.51 ,84.62 ,30.00 
01,001,11,025,0000,0 ,3,1,4,4,324633,30,10,26,4,8,2,68.78 ,100.00 ,33.33 
