"'03","'002","'01","'001","'0000","1","宋岫書","'16","'1","'0610804","37","臺灣省","大專","N"," "," "
"'03","'002","'01","'001","'0000","2","黃定和","'1","'1","'0470105","51","臺灣省","碩士","Y","*"," "
"'03","'002","'01","'002","'0000","1","林姿妙","'1","'2","'0410128","57","臺灣省","高中","N","*"," "
"'03","'002","'01","'002","'0000","2","陳淑暖","'16","'2","'0430225","55","臺北市","大專","N"," "," "
"'03","'002","'01","'003","'0000","1","林騰煌","'1","'1","'0371101","61","臺灣省","高中","Y","*"," "
"'03","'002","'01","'003","'0000","2","李明哲","'16","'1","'0551007","43","臺灣省","碩士","N"," "," "
"'03","'002","'01","'004","'0000","1","陳秀暖","'999","'2","'0500425","48","臺灣省","大專","Y","*"," "
"'03","'002","'01","'004","'0000","2","林月霞","'999","'2","'0441115","54","臺灣省","高中","N"," "," "
"'03","'002","'01","'005","'0000","1","黃太平","'1","'1","'0380420","60","臺灣省","大專","N","*"," "
"'03","'002","'01","'005","'0000","2","林成功","'999","'1","'0511212","47","臺灣省","大專","N"," "," "
"'03","'002","'01","'006","'0000","1","林立賢","'999","'1","'0440901","54","臺灣省","大專","N"," "," "
"'03","'002","'01","'006","'0000","2","簡文魁","'1","'1","'0451024","53","臺灣省","高中","N","*"," "
"'03","'002","'01","'006","'0000","3","游濸木","'16","'1","'0261203","72","臺灣省","其他","Y"," "," "
"'03","'002","'01","'007","'0000","1","廖明照","'999","'1","'0481125","50","臺灣省","大專","N"," "," "
"'03","'002","'01","'007","'0000","2","江永和","'16","'1","'0480301","50","臺灣省","大專","N","*"," "
"'03","'002","'01","'007","'0000","3","簡連發","'1","'1","'0471217","51","臺灣省","大專","N"," "," "
"'03","'002","'01","'008","'0000","1","謝燦輝","'16","'1","'0470218","51","臺灣省","大專","N","*"," "
"'03","'002","'01","'008","'0000","2","張春煌","'999","'1","'0400420","58","臺灣省","高中","N"," "," "
"'03","'002","'01","'009","'0000","1","簡松樹","'16","'1","'0541013","44","臺灣省","碩士","N","*"," "
"'03","'002","'01","'009","'0000","2","羅沛湄","'999","'2","'0400401","58","臺灣省","高中","N"," "," "
"'03","'002","'01","'009","'0000","3","黃界華","'1","'1","'0480902","50","臺灣省","大專","Y"," "," "
"'03","'002","'01","'010","'0000","1","劉燉亮","'16","'1","'0351216","63","臺灣省","大專","Y","*"," "
"'03","'002","'01","'010","'0000","2","陳文新","'1","'1","'0550317","43","臺灣省","高中","N"," "," "
"'03","'002","'01","'011","'0000","1","陳成功","'999","'1","'0521016","46","臺灣省","大專","N","*"," "
"'03","'002","'01","'011","'0000","2","王進生","'1","'1","'0450515","53","臺灣省","大專","N"," "," "
"'03","'002","'01","'012","'0000","1","林長輝","'999","'1","'0411102","57","臺灣省","大專","N"," "," "
"'03","'002","'01","'012","'0000","2","江明順","'1","'1","'0420807","56","臺灣省","其他","Y","*"," "
