01,000,01,000,0000,1,卓榮泰,2,1,048,99,  ,  ,N,*, 
01,000,01,000,0000,2,林重謨,2,1,036,99,  ,  ,N,*, 
01,000,01,000,0000,3,姜厚任,11,1,044,99,  ,  ,N, , 
01,000,01,000,0000,4,許主峰,6,1,048,99,  ,  ,N, , 
01,000,01,000,0000,5,林忠山,5,1,045,99,  ,  ,N, , 
01,000,01,000,0000,6,陳建銘,99,1,056,99,  ,  ,N, , 
01,000,01,000,0000,7,謝欽宗,1,1,041,99,  ,  ,Y, , 
01,000,01,000,0000,8,丁守中,1,1,043,99,  ,  ,Y,*, 
01,000,01,000,0000,9,高惠宇,5,2,036,99,  ,  ,Y, , 
01,000,01,000,0000,10,郝龍斌,5,1,041,99,  ,  ,Y,*, 
01,000,01,000,0000,11,秦慧珠,1,2,044,99,  ,  ,N,*, 
01,000,01,000,0000,12,林瑞圖,99,1,045,99,  ,  ,N,*, 
01,000,01,000,0000,13,楊悟空,99,1,043,99,  ,  ,N, , 
01,000,01,000,0000,14,施明德,2,1,030,99,  ,  ,Y,*, 
01,000,01,000,0000,15,王雪峯,2,2,053,99,  ,  ,Y,*, 
01,000,01,000,0000,16,林濁水,2,1,036,99,  ,  ,Y,*, 
01,000,01,000,0000,17,蔡明華,12,2,036,99,  ,  ,N, , 
01,000,01,000,0000,18,穆閩珠,1,2,038,99,  ,  ,N,*, 
01,000,02,000,0000,1,方景鈞,99,1,019,99,  ,  ,N, , 
01,000,02,000,0000,2,馮定亞,99,2,035,99,  ,  ,N, , 
01,000,02,000,0000,3,洪奇昌,2,1,040,99,  ,  ,Y,*, 
01,000,02,000,0000,4,朱高正,99,1,043,99,  ,  ,Y, , 
01,000,02,000,0000,5,白瑄,99,1,043,99,  ,  ,N, , 
01,000,02,000,0000,6,張耀元,99,1,037,99,  ,  ,N, , 
01,000,02,000,0000,7,沈富雄,2,1,028,99,  ,  ,Y,*, 
01,000,02,000,0000,8,鄭良,99,2,029,99,  ,  ,N, , 
01,000,02,000,0000,9,陳鴻基,1,1,038,99,  ,  ,Y,*, 
01,000,02,000,0000,10,朱惠良,5,2,039,99,  ,  ,Y,*, 
01,000,02,000,0000,11,劉義鈞,99,1,047,99,  ,  ,N, , 
01,000,02,000,0000,12,馮滬祥,5,1,037,99,  ,  ,N,*, 
01,000,02,000,0000,13,陳漢強,13,1,026,99,  ,  ,Y, , 
01,000,02,000,0000,14,黃天福,2,1,027,99,  ,  ,Y, , 
01,000,02,000,0000,15,李慶安,1,2,048,99,  ,  ,N,*, 
01,000,02,000,0000,16,蕭裕珍,12,2,045,99,  ,  ,Y, , 
01,000,02,000,0000,17,林正杰,99,1,041,99,  ,  ,N, , 
01,000,02,000,0000,18,陳學聖,1,1,046,99,  ,  ,N,*, 
01,000,02,000,0000,19,潘維剛,1,2,046,99,  ,  ,Y,*, 
01,000,02,000,0000,20,郭來富,6,2,040,99,  ,  ,N, , 
01,000,02,000,0000,21,方則揚,99,1,046,99,  ,  ,N, , 
01,000,02,000,0000,22,譚清連,99,1,050,99,  ,  ,N, , 
01,000,02,000,0000,23,邱衍明,99,1,036,99,  ,  ,N, , 
01,000,02,000,0000,24,佡家隆,99,1,036,99,  ,  ,N, , 
01,000,02,000,0000,25,葉菊蘭,2,2,038,99,  ,  ,Y,*, 
01,000,02,000,0000,26,黃建源,14,1,045,99,  ,  ,N, , 
01,000,02,000,0000,27,賴士葆,5,1,040,99,  ,  ,N,*, 
01,000,02,000,0000,28,魏鏞,99,1,026,99,  ,  ,N, , 
01,000,02,000,0000,29,高成炎,15,1,037,99,  ,  ,N, , 
01,000,02,000,0000,30,陳適庸,99,1,037,99,  ,  ,N, , 
02,000,01,000,0000,1,王天競,1,1,036,99,  ,  ,Y,*, 
02,000,01,000,0000,2,劉憲同,1,1,041,99,  ,  ,N,*, 
