"1","中國國民黨"
"16","民主進步黨"
"74","新黨"
"79","綠黨"
"90","親民黨"
"95","台灣團結聯盟"
"106","無黨團結聯盟"
"133","台灣國民會議"
"153","人民最大黨"
"166","台灣主義黨"
"187","中華台商愛國黨"
"188","正黨"
"189","健保免費連線"
"195","中華民國臺灣基本法連線"
"199","人民民主陣線"
"999","無黨籍及未經政黨推薦"
