"'65","'000","'01","'290","'0002","2161","1","177","15.36"," "
"'65","'000","'01","'290","'0002","2161","2","517","44.87","*"
"'65","'000","'01","'290","'0002","2161","3","172","14.93"," "
"'65","'000","'01","'290","'0002","2161","4","56","4.86"," "
"'65","'000","'01","'290","'0002","2161","5","230","19.96"," "
"'65","'000","'01","'290","'0001","2162","1","121","13.92"," "
"'65","'000","'01","'290","'0001","2162","2","438","50.4","*"
"'65","'000","'01","'290","'0001","2162","3","33","3.79"," "
"'65","'000","'01","'290","'0001","2162","4","37","4.25"," "
"'65","'000","'01","'290","'0001","2162","5","240","27.61"," "
"'65","'000","'01","'290","'0001","2163","1","141","18.12"," "
"'65","'000","'01","'290","'0001","2163","2","288","37.01","*"
"'65","'000","'01","'290","'0001","2163","3","23","2.95"," "
"'65","'000","'01","'290","'0001","2163","4","171","21.97"," "
"'65","'000","'01","'290","'0001","2163","5","155","19.92"," "
"'65","'000","'01","'290","'0005","2164","1","16","8.24"," "
"'65","'000","'01","'290","'0005","2164","2","41","21.13","*"
"'65","'000","'01","'290","'0005","2164","3","3","1.54"," "
"'65","'000","'01","'290","'0005","2164","4","9","4.63"," "
"'65","'000","'01","'290","'0005","2164","5","125","64.43"," "
"'65","'000","'01","'290","'0004","2165","1","13","3.93"," "
"'65","'000","'01","'290","'0004","2165","2","244","73.93","*"
"'65","'000","'01","'290","'0004","2165","3","9","2.72"," "
"'65","'000","'01","'290","'0004","2165","4","23","6.96"," "
"'65","'000","'01","'290","'0004","2165","5","41","12.42"," "
"'65","'000","'01","'290","'0003","2166","1","86","19.02"," "
"'65","'000","'01","'290","'0003","2166","2","172","38.05","*"
"'65","'000","'01","'290","'0003","2166","3","27","5.97"," "
"'65","'000","'01","'290","'0003","2166","4","26","5.75"," "
"'65","'000","'01","'290","'0003","2166","5","141","31.19"," "
"'68","'000","'01","'130","'0001","551","1","62","4.52"," "
"'68","'000","'01","'130","'0001","551","2","509","37.15"," "
"'68","'000","'01","'130","'0001","551","3","186","13.57"," "
"'68","'000","'01","'130","'0001","551","4","613","44.74","*"
"'68","'000","'01","'130","'0002","552","1","118","12.99"," "
"'68","'000","'01","'130","'0002","552","2","244","26.87"," "
"'68","'000","'01","'130","'0002","552","3","208","22.9"," "
"'68","'000","'01","'130","'0002","552","4","338","37.22","*"
"'68","'000","'01","'130","'0004","553","1","19","5.42"," "
"'68","'000","'01","'130","'0004","553","2","84","24"," "
"'68","'000","'01","'130","'0004","553","3","103","29.42"," "
"'68","'000","'01","'130","'0004","553","4","144","41.14","*"
"'68","'000","'01","'130","'0003","554","1","22","4.96"," "
"'68","'000","'01","'130","'0003","554","2","150","33.86"," "
"'68","'000","'01","'130","'0003","554","3","111","25.05"," "
"'68","'000","'01","'130","'0003","554","4","160","36.11","*"
"'68","'000","'01","'130","'0009","555","1","43","6.64"," "
"'68","'000","'01","'130","'0009","555","2","345","53.32"," "
"'68","'000","'01","'130","'0009","555","3","108","16.69"," "
"'68","'000","'01","'130","'0009","555","4","151","23.33","*"
"'68","'000","'01","'130","'0005","556","1","17","4.14"," "
"'68","'000","'01","'130","'0005","556","2","137","33.41"," "
"'68","'000","'01","'130","'0005","556","3","107","26.09"," "
"'68","'000","'01","'130","'0005","556","4","149","36.34","*"
"'68","'000","'01","'130","'0007","557","1","20","4.67"," "
"'68","'000","'01","'130","'0007","557","2","92","21.49"," "
"'68","'000","'01","'130","'0007","557","3","75","17.52"," "
"'68","'000","'01","'130","'0007","557","4","241","56.3","*"
"'68","'000","'01","'130","'0010","558","1","2","0.41"," "
"'68","'000","'01","'130","'0010","558","2","58","11.95"," "
"'68","'000","'01","'130","'0010","558","3","72","14.84"," "
"'68","'000","'01","'130","'0010","558","4","353","72.78","*"
"'68","'000","'01","'130","'0006","559","1","5","1.14"," "
"'68","'000","'01","'130","'0006","559","2","93","21.33"," "
"'68","'000","'01","'130","'0006","559","3","121","27.75"," "
"'68","'000","'01","'130","'0006","559","4","217","49.77","*"
"'68","'000","'01","'130","'0008","560","1","30","4.08"," "
"'68","'000","'01","'130","'0008","560","2","174","23.67"," "
"'68","'000","'01","'130","'0008","560","3","41","5.57"," "
"'68","'000","'01","'130","'0008","560","4","490","66.66","*"
"'66","'000","'01","'290","'0001","1521","1","164","22.87"," "
"'66","'000","'01","'290","'0001","1521","2","221","30.82","*"
"'66","'000","'01","'290","'0001","1521","3","332","46.3"," "
"'66","'000","'01","'290","'0001","1522","1","207","29.78"," "
"'66","'000","'01","'290","'0001","1522","2","296","42.58","*"
"'66","'000","'01","'290","'0001","1522","3","192","27.62"," "
"'66","'000","'01","'290","'0002","1523","1","128","43.24"," "
