"'65","'000","'01","'290","'0002","2161","1170","29","1199","1412","0","5","2","4","1","1","1","0","84.92","40"
"'65","'000","'02","'290","'0001","2162","885","14","899","1118","0","9","3","9","0","3","0","0","80.41","33.33"
"'65","'000","'02","'290","'0001","2163","782","13","795","987","0","9","3","9","0","3","0","0","80.55","33.33"
"'65","'000","'02","'290","'0005","2164","196","8","204","231","0","9","3","9","0","3","0","0","88.31","33.33"
"'65","'000","'03","'290","'0004","2165","309","31","340","484","0","1","1","1","0","1","0","0","70.25","100"
"'65","'000","'04","'290","'0003","2166","456","8","464","520","0","2","1","2","0","1","0","0","89.23","50"
"'68","'000","'01","'130","'0001","551","1381","28","1409","1784","0","9","5","7","2","4","1","0","78.98","55.56"
"'68","'000","'01","'130","'0002","552","917","27","944","1227","0","9","5","7","2","4","1","0","76.94","55.56"
"'68","'000","'01","'130","'0004","553","358","7","365","485","0","9","5","7","2","4","1","0","75.26","55.56"
"'68","'000","'01","'130","'0003","554","442","14","456","600","0","9","5","7","2","4","1","0","76","55.56"
"'68","'000","'02","'130","'0009","555","646","14","660","871","0","6","3","5","1","2","1","0","75.77","50"
"'68","'000","'02","'130","'0005","556","420","8","428","556","0","6","3","5","1","2","1","0","76.98","50"
"'68","'000","'02","'130","'0007","557","434","3","437","570","0","6","3","5","1","2","1","0","76.67","50"
"'68","'000","'03","'130","'0010","558","477","18","495","635","0","5","3","5","0","3","0","0","77.95","60"
"'68","'000","'03","'130","'0006","559","434","11","445","535","0","5","3","5","0","3","0","0","83.18","60"
"'68","'000","'03","'130","'0008","560","729","23","752","1062","0","5","3","5","0","3","0","0","70.81","60"
"'66","'000","'01","'290","'0001","1521","721","21","742","909","0","6","5","4","2","4","1","0","81.63","83.33"
"'66","'000","'01","'290","'0001","1522","703","13","716","872","0","6","5","4","2","4","1","0","82.11","83.33"
"'66","'000","'01","'290","'0002","1523","295","13","308","429","0","6","5","4","2","4","1","0","71.79","83.33"
"'66","'000","'01","'290","'0003","1524","752","16","768","951","0","6","5","4","2","4","1","0","80.76","83.33"
"'66","'000","'01","'290","'0003","1525","451","5","456","586","0","6","5","4","2","4","1","0","77.82","83.33"
"'66","'000","'02","'290","'0005","1526","212","4","216","241","0","6","3","5","1","2","1","0","89.63","50"
"'66","'000","'02","'290","'0005","1527","346","1","347","412","0","6","3","5","1","2","1","0","84.22","50"
"'66","'000","'02","'290","'0005","1528","258","3","261","316","0","6","3","5","1","2","1","0","82.59","50"
"'66","'000","'02","'290","'0006","1529","586","15","601","700","0","6","3","5","1","2","1","0","85.86","50"
"'66","'000","'02","'290","'0006","1530","267","3","270","316","0","6","3","5","1","2","1","0","85.44","50"
"'66","'000","'02","'290","'0004","1531","357","4","361","417","0","6","3","5","1","2","1","0","86.57","50"
"'66","'000","'03","'290","'0007","1532","246","10","256","341","0","9","3","9","0","3","0","0","75.07","33.33"
"'66","'000","'03","'290","'0007","1533","860","17","877","1244","0","9","3","9","0","3","0","0","70.5","33.33"
"'66","'000","'03","'290","'0007","1534","192","2","194","242","0","9","3","9","0","3","0","0","80.17","33.33"
"'66","'000","'03","'290","'0008","1535","108","2","110","150","0","9","3","9","0","3","0","0","73.33","33.33"
"'66","'000","'03","'290","'0008","1536","564","4","568","658","0","9","3","9","0","3","0","0","86.32","33.33"
"'64","'000","'01","'370","'0008","1","206","4","210","245","0","7","5","4","3","3","2","0","85.71","71.43"
"'64","'000","'01","'370","'0007","2","195","5","200","231","0","7","5","4","3","3","2","0","86.58","71.43"
"'64","'000","'01","'370","'0006","3","224","2","226","265","0","7","5","4","3","3","2","0","85.28","71.43"
"'64","'000","'01","'370","'0005","4","185","2","187","203","0","7","5","4","3","3","2","0","92.12","71.43"
