"00","000","01","000","0000","1","朱立倫","1","1","0500607","54","桃園市","博士","N"," "," "
"00","000","01","000","0000","1","王如玄","1","2","0501002","54","臺北市","碩士","N","","Y"
"00","000","01","000","0000","2","蔡英文","16","2","0450831","59","臺北市","博士","N","*"," "
"00","000","01","000","0000","2","陳建仁","16","1","0400606","64","高雄市","博士","N","","Y"
"00","000","01","000","0000","3","宋楚瑜","90","1","0310316","73","其他","博士","N"," "," "
"00","000","01","000","0000","3","徐欣瑩","90","2","0610423","43","臺灣省","博士","N","","Y"
