05,000,00,000,0000,屏東縣
05,000,03,000,0000,第3選舉區
05,000,03,001,0000,新園鄉
05,000,03,002,0000,崁頂鄉
05,000,03,003,0000,南州鄉
05,000,03,004,0000,新埤鄉
05,000,03,005,0000,來義鄉
05,000,03,006,0000,東港鎮
05,000,03,007,0000,林邊鄉
05,000,03,008,0000,佳冬鄉
05,000,03,009,0000,枋寮鄉
05,000,03,010,0000,春日鄉
05,000,03,011,0000,枋山鄉
05,000,03,012,0000,獅子鄉
05,000,03,013,0000,牡丹鄉
05,000,03,014,0000,車城鄉
05,000,03,015,0000,滿州鄉
05,000,03,016,0000,恆春鎮
05,000,03,017,0000,琉球鄉
05,000,03,001,0001,瓦磘村
05,000,03,001,0002,仙吉村
05,000,03,001,0003,田洋村
05,000,03,001,0004,港墘村
05,000,03,001,0005,內庄村
05,000,03,001,0006,新東村
05,000,03,001,0007,新園村
05,000,03,001,0008,港西村
05,000,03,001,0009,烏龍村
05,000,03,001,0010,興龍村
05,000,03,001,0011,中洲村
05,000,03,001,0012,南龍村
05,000,03,001,0013,五房村
05,000,03,001,0014,鹽埔村
05,000,03,001,0015,共和村
05,000,03,002,0016,崁頂村
05,000,03,002,0017,園寮村
05,000,03,002,0018,力社村
05,000,03,002,0019,圍內村
05,000,03,002,0020,洲子村
05,000,03,002,0021,北勢村
05,000,03,002,0022,越溪村
05,000,03,002,0023,港東村
05,000,03,003,0024,溪洲村
05,000,03,003,0025,溪南村
05,000,03,003,0026,七塊村
05,000,03,003,0027,萬華村
05,000,03,003,0028,仁里村
05,000,03,003,0029,溪北村
05,000,03,003,0030,米崙村
05,000,03,003,0031,壽元村
05,000,03,003,0032,同安村
05,000,03,003,0033,南安村
05,000,03,004,0034,新埤村
05,000,03,004,0035,建功村
05,000,03,004,0036,打鐵村
05,000,03,004,0037,南豐村
05,000,03,004,0038,萬隆村
05,000,03,004,0039,餉潭村
05,000,03,004,0040,箕湖村
05,000,03,005,0041,來義村 義林村 丹林村 古樓村
05,000,03,005,0042,文樂村 望嘉村 南和村
05,000,03,006,0043,新勝里
05,000,03,006,0044,頂新里
05,000,03,006,0045,頂中里
05,000,03,006,0046,東和里
05,000,03,006,0047,興台里
05,000,03,006,0048,興東里
05,000,03,006,0049,興農里
05,000,03,006,0050,中興里
05,000,03,006,0051,朝安里
05,000,03,006,0052,八德里
05,000,03,006,0053,東隆里
05,000,03,006,0054,豐漁里
05,000,03,006,0055,盛漁里
05,000,03,006,0056,興漁里
05,000,03,006,0057,鎮海里
05,000,03,006,0058,嘉蓮里
05,000,03,006,0059,南平里
05,000,03,006,0060,船頭里
05,000,03,006,0061,下廍里
05,000,03,006,0062,大潭里
05,000,03,006,0063,興和里
05,000,03,006,0064,共和里
05,000,03,006,0065,大鵬里
05,000,03,007,0066,林邊村
05,000,03,007,0067,光林村
05,000,03,007,0068,永樂村
05,000,03,007,0069,中林村
05,000,03,007,0070,仁和村
05,000,03,007,0071,田厝村
05,000,03,007,0072,崎峯村
05,000,03,007,0073,水利村
05,000,03,007,0074,竹林村
05,000,03,007,0075,鎮安村
05,000,03,008,0076,佳冬村
05,000,03,008,0077,六根村
05,000,03,008,0078,賴家村
05,000,03,008,0079,萬建村
05,000,03,008,0080,石光村
05,000,03,008,0081,玉光村
05,000,03,008,0082,昌隆村
05,000,03,008,0083,豐隆村
05,000,03,008,0084,大同村
05,000,03,008,0085,羌園村
05,000,03,008,0086,燄溫村
05,000,03,008,0087,塭豐村
05,000,03,009,0088,枋寮村
05,000,03,009,0089,新龍村
05,000,03,009,0090,保生村
05,000,03,009,0091,中寮村
05,000,03,009,0092,安樂村
05,000,03,009,0093,隆山村
05,000,03,009,0094,天時村
05,000,03,009,0095,地利村
05,000,03,009,0096,人和村
05,000,03,009,0097,內寮村
05,000,03,009,0098,新開村
05,000,03,009,0099,東海村
05,000,03,009,0100,大庄村
05,000,03,009,0101,太源村
05,000,03,009,0102,玉泉村
05,000,03,010,0103,春日鄉各村
05,000,03,011,0104,枋山村
05,000,03,011,0105,加祿村
05,000,03,011,0106,楓港村
05,000,03,011,0107,善餘村
05,000,03,012,0108,獅子鄉各村
05,000,03,013,0109,石門村 牡丹村 東源村 旭海村
05,000,03,013,0110,高士村 四林村
05,000,03,014,0111,海口村
05,000,03,014,0112,田中村
05,000,03,014,0113,福興村
05,000,03,014,0114,福安村
05,000,03,014,0115,統埔村
05,000,03,014,0116,溫泉村
05,000,03,014,0117,保力村
05,000,03,014,0118,新街村
05,000,03,014,0119,埔墘村
05,000,03,014,0120,射寮村
05,000,03,014,0121,後灣村
05,000,03,015,0122,滿州村
05,000,03,015,0123,里德村
05,000,03,015,0124,响林村
05,000,03,015,0125,永靖村
05,000,03,015,0126,港口村
05,000,03,015,0127,長樂村
05,000,03,015,0128,九棚村
05,000,03,015,0129,港仔村
05,000,03,016,0130,城南里
05,000,03,016,0131,城北里
05,000,03,016,0132,城西里
05,000,03,016,0133,網紗里
05,000,03,016,0134,仁壽里
05,000,03,016,0135,茄湖里
05,000,03,016,0136,頭溝里
05,000,03,016,0137,四溝里
05,000,03,016,0138,德和里
05,000,03,016,0139,龍水里
05,000,03,016,0140,山海里
05,000,03,016,0141,大光里
05,000,03,016,0142,水泉里
05,000,03,016,0143,山腳里
05,000,03,016,0144,南灣里
05,000,03,016,0145,墾丁里
05,000,03,016,0146,鵝鑾里
05,000,03,017,0147,本福村
05,000,03,017,0148,中福村
05,000,03,017,0149,漁福村
05,000,03,017,0150,大福村
05,000,03,017,0151,南福村
