"'01","'000","'01","'001","'0001","1","1","682","57.07"," "
"'01","'000","'01","'001","'0001","1","2","489","40.92","*"
"'01","'000","'01","'001","'0001","1","3","24","2"," "
"'01","'000","'01","'001","'0001","2","1","676","48.63"," "
"'01","'000","'01","'001","'0001","2","2","692","49.78","*"
"'01","'000","'01","'001","'0001","2","3","22","1.58"," "
"'01","'000","'01","'001","'0002","3","1","725","50.52"," "
"'01","'000","'01","'001","'0002","3","2","673","46.89","*"
"'01","'000","'01","'001","'0002","3","3","37","2.57"," "
"'01","'000","'01","'001","'0002","4","1","694","48.36"," "
"'01","'000","'01","'001","'0002","4","2","709","49.4","*"
"'01","'000","'01","'001","'0002","4","3","32","2.22"," "
"'01","'000","'01","'001","'0003","5","1","566","47.04"," "
"'01","'000","'01","'001","'0003","5","2","606","50.37","*"
"'01","'000","'01","'001","'0003","5","3","31","2.57"," "
"'01","'000","'01","'001","'0003","6","1","546","47.93"," "
"'01","'000","'01","'001","'0003","6","2","576","50.57","*"
"'01","'000","'01","'001","'0003","6","3","17","1.49"," "
"'01","'000","'01","'001","'0003","7","1","551","46.97"," "
"'01","'000","'01","'001","'0003","7","2","588","50.12","*"
"'01","'000","'01","'001","'0003","7","3","34","2.89"," "
"'01","'000","'01","'001","'0004","8","1","525","46.09"," "
"'01","'000","'01","'001","'0004","8","2","592","51.97","*"
"'01","'000","'01","'001","'0004","8","3","22","1.93"," "
"'01","'000","'01","'001","'0004","9","1","531","48.22"," "
"'01","'000","'01","'001","'0004","9","2","542","49.22","*"
"'01","'000","'01","'001","'0004","9","3","28","2.54"," "
"'01","'000","'01","'001","'0004","10","1","477","44.53"," "
"'01","'000","'01","'001","'0004","10","2","567","52.94","*"
"'01","'000","'01","'001","'0004","10","3","27","2.52"," "
"'01","'000","'01","'001","'0004","11","1","484","39.47"," "
"'01","'000","'01","'001","'0004","11","2","711","57.99","*"
"'01","'000","'01","'001","'0004","11","3","31","2.52"," "
"'01","'000","'01","'001","'0005","12","1","507","47.6"," "
"'01","'000","'01","'001","'0005","12","2","530","49.76","*"
"'01","'000","'01","'001","'0005","12","3","28","2.62"," "
"'01","'000","'01","'001","'0005","13","1","502","44.74"," "
"'01","'000","'01","'001","'0005","13","2","597","53.2","*"
