"'63","'000","'08","'120","'0001","1","1","2","25"," "
"'63","'000","'08","'120","'0001","1","2","0","0"," "
"'63","'000","'08","'120","'0001","1","3","6","75","*"
"'63","'000","'08","'120","'0001","2","1","0","0"," "
"'63","'000","'08","'120","'0001","2","2","0","0"," "
"'63","'000","'08","'120","'0001","2","3","0","0","*"
"'63","'000","'08","'120","'0001","3","1","0","0"," "
"'63","'000","'08","'120","'0001","3","2","0","0"," "
"'63","'000","'08","'120","'0001","3","3","0","0","*"
"'63","'000","'08","'120","'0002","4","1","1","25"," "
"'63","'000","'08","'120","'0002","4","2","0","0"," "
"'63","'000","'08","'120","'0002","4","3","3","75","*"
"'63","'000","'08","'120","'0002","5","1","0","0"," "
"'63","'000","'08","'120","'0002","5","2","0","0"," "
"'63","'000","'08","'120","'0002","5","3","0","0","*"
"'63","'000","'08","'120","'0002","6","1","0","0"," "
"'63","'000","'08","'120","'0002","6","2","0","0"," "
"'63","'000","'08","'120","'0002","6","3","0","0","*"
"'63","'000","'08","'120","'0003","7","1","0","0"," "
"'63","'000","'08","'120","'0003","7","2","0","0"," "
"'63","'000","'08","'120","'0003","7","3","1","100","*"
"'63","'000","'08","'120","'0003","8","1","0","0"," "
"'63","'000","'08","'120","'0003","8","2","0","0"," "
"'63","'000","'08","'120","'0003","8","3","0","0","*"
"'63","'000","'08","'120","'0003","9","1","0","0"," "
"'63","'000","'08","'120","'0003","9","2","0","0"," "
"'63","'000","'08","'120","'0003","9","3","0","0","*"
"'63","'000","'08","'120","'0004","10","1","0","0"," "
"'63","'000","'08","'120","'0004","10","2","0","0"," "
"'63","'000","'08","'120","'0004","10","3","0","0","*"
"'63","'000","'08","'120","'0004","11","1","0","0"," "
"'63","'000","'08","'120","'0004","11","2","0","0"," "
"'63","'000","'08","'120","'0004","11","3","0","0","*"
"'63","'000","'08","'120","'0004","12","1","0","0"," "
"'63","'000","'08","'120","'0004","12","2","0","0"," "
"'63","'000","'08","'120","'0004","12","3","3","100","*"
"'63","'000","'08","'120","'0004","13","1","0","0"," "
"'63","'000","'08","'120","'0004","13","2","0","0"," "
"'63","'000","'08","'120","'0004","13","3","0","0","*"
"'63","'000","'08","'120","'0005","14","1","0","0"," "
"'63","'000","'08","'120","'0005","14","2","0","0"," "
"'63","'000","'08","'120","'0005","14","3","4","100","*"
"'63","'000","'08","'120","'0005","15","1","0","0"," "
"'63","'000","'08","'120","'0005","15","2","0","0"," "
"'63","'000","'08","'120","'0005","15","3","0","0","*"
"'63","'000","'08","'120","'0005","16","1","0","0"," "
"'63","'000","'08","'120","'0005","16","2","0","0"," "
"'63","'000","'08","'120","'0005","16","3","0","0","*"
"'63","'000","'08","'120","'0005","17","1","0","0"," "
"'63","'000","'08","'120","'0005","17","2","0","0"," "
"'63","'000","'08","'120","'0005","17","3","0","0","*"
"'63","'000","'08","'120","'0006","18","1","0","0"," "
"'63","'000","'08","'120","'0006","18","2","0","0"," "
"'63","'000","'08","'120","'0006","18","3","0","0","*"
"'63","'000","'08","'120","'0006","19","1","0","0"," "
"'63","'000","'08","'120","'0006","19","2","0","0"," "
"'63","'000","'08","'120","'0006","19","3","0","0","*"
"'63","'000","'08","'120","'0006","20","1","1","11.11"," "
"'63","'000","'08","'120","'0006","20","2","0","0"," "
"'63","'000","'08","'120","'0006","20","3","8","88.88","*"
"'63","'000","'08","'120","'0006","21","1","0","0"," "
"'63","'000","'08","'120","'0006","21","2","0","0"," "
"'63","'000","'08","'120","'0006","21","3","0","0","*"
"'63","'000","'08","'120","'0007","22","1","0","0"," "
"'63","'000","'08","'120","'0007","22","2","0","0"," "
"'63","'000","'08","'120","'0007","22","3","0","0","*"
"'63","'000","'08","'120","'0007","23","1","0","0"," "
"'63","'000","'08","'120","'0007","23","2","1","50"," "
"'63","'000","'08","'120","'0007","23","3","1","50","*"
"'63","'000","'08","'120","'0007","24","1","0","0"," "
"'63","'000","'08","'120","'0007","24","2","0","0"," "
"'63","'000","'08","'120","'0007","24","3","0","0","*"
"'63","'000","'08","'120","'0007","25","1","0","0"," "
"'63","'000","'08","'120","'0007","25","2","0","0"," "
"'63","'000","'08","'120","'0007","25","3","0","0","*"
"'63","'000","'08","'120","'0008","26","1","0","0"," "
"'63","'000","'08","'120","'0008","26","2","0","0"," "
"'63","'000","'08","'120","'0008","26","3","0","0","*"
"'63","'000","'08","'120","'0008","27","1","0","0"," "
"'63","'000","'08","'120","'0008","27","2","0","0"," "
"'63","'000","'08","'120","'0008","27","3","0","0","*"
"'63","'000","'08","'120","'0008","28","1","0","0"," "
"'63","'000","'08","'120","'0008","28","2","0","0"," "
"'63","'000","'08","'120","'0008","28","3","0","0","*"
"'63","'000","'08","'120","'0008","29","1","0","0"," "
"'63","'000","'08","'120","'0008","29","2","0","0"," "
"'63","'000","'08","'120","'0008","29","3","9","100","*"
"'63","'000","'08","'120","'0009","30","1","0","0"," "
"'63","'000","'08","'120","'0009","30","2","0","0"," "
