"'65","'000","'00","'290","'0001","2203","1","304","35.59","*"
"'65","'000","'00","'290","'0001","2203","2","61","7.14"," "
"'65","'000","'00","'290","'0001","2203","3","398","46.6"," "
"'65","'000","'00","'290","'0001","2203","4","91","10.65"," "
"'65","'000","'00","'290","'0001","2204","1","332","38.73","*"
"'65","'000","'00","'290","'0001","2204","2","119","13.88"," "
"'65","'000","'00","'290","'0001","2204","3","276","32.2"," "
"'65","'000","'00","'290","'0001","2204","4","130","15.16"," "
"'65","'000","'00","'290","'0002","2202","1","388","31.64","*"
"'65","'000","'00","'290","'0002","2202","2","152","12.39"," "
"'65","'000","'00","'290","'0002","2202","3","369","30.09"," "
"'65","'000","'00","'290","'0002","2202","4","317","25.85"," "
"'65","'000","'00","'290","'0003","2207","1","197","40.61","*"
"'65","'000","'00","'290","'0003","2207","2","46","9.48"," "
"'65","'000","'00","'290","'0003","2207","3","204","42.06"," "
"'65","'000","'00","'290","'0003","2207","4","38","7.83"," "
"'65","'000","'00","'290","'0004","2206","1","166","47.02","*"
"'65","'000","'00","'290","'0004","2206","2","32","9.06"," "
"'65","'000","'00","'290","'0004","2206","3","103","29.17"," "
"'65","'000","'00","'290","'0004","2206","4","52","14.73"," "
"'65","'000","'00","'290","'0005","2205","1","73","42.69","*"
"'65","'000","'00","'290","'0005","2205","2","0","0"," "
"'65","'000","'00","'290","'0005","2205","3","91","53.21"," "
"'65","'000","'00","'290","'0005","2205","4","7","4.09"," "
"'68","'000","'00","'130","'0001","581","1","522","36.58"," "
"'68","'000","'00","'130","'0001","581","2","615","43.09","*"
"'68","'000","'00","'130","'0001","581","3","290","20.32"," "
"'68","'000","'00","'130","'0002","582","1","339","35.42"," "
"'68","'000","'00","'130","'0002","582","2","346","36.15","*"
"'68","'000","'00","'130","'0002","582","3","272","28.42"," "
"'68","'000","'00","'130","'0003","584","1","194","35.4"," "
"'68","'000","'00","'130","'0003","584","2","192","35.03","*"
"'68","'000","'00","'130","'0003","584","3","162","29.56"," "
"'68","'000","'00","'130","'0004","583","1","125","28.93"," "
"'68","'000","'00","'130","'0004","583","2","147","34.02","*"
"'68","'000","'00","'130","'0004","583","3","160","37.03"," "
"'68","'000","'00","'130","'0005","586","1","135","27.21"," "
"'68","'000","'00","'130","'0005","586","2","134","27.01","*"
"'68","'000","'00","'130","'0005","586","3","227","45.76"," "
"'68","'000","'00","'130","'0006","589","1","148","31.42"," "
"'68","'000","'00","'130","'0006","589","2","170","36.09","*"
"'68","'000","'00","'130","'0006","589","3","153","32.48"," "
"'68","'000","'00","'130","'0007","587","1","107","18.64"," "
"'68","'000","'00","'130","'0007","587","2","385","67.07","*"
"'68","'000","'00","'130","'0007","587","3","82","14.28"," "
"'68","'000","'00","'130","'0008","590","1","279","34.65"," "
"'68","'000","'00","'130","'0008","590","2","355","44.09","*"
"'68","'000","'00","'130","'0008","590","3","171","21.24"," "
"'68","'000","'00","'130","'0009","585","1","272","36.95"," "
"'68","'000","'00","'130","'0009","585","2","246","33.42","*"
"'68","'000","'00","'130","'0009","585","3","218","29.61"," "
"'68","'000","'00","'130","'0010","588","1","140","25.68"," "
"'68","'000","'00","'130","'0010","588","2","235","43.11","*"
"'68","'000","'00","'130","'0010","588","3","170","31.19"," "
"'66","'000","'00","'290","'0001","1585","1","39","5.68"," "
"'66","'000","'00","'290","'0001","1585","2","341","49.7"," "
"'66","'000","'00","'290","'0001","1585","3","306","44.6","*"
"'66","'000","'00","'290","'0001","1586","1","69","9.81"," "
"'66","'000","'00","'290","'0001","1586","2","222","31.57"," "
"'66","'000","'00","'290","'0001","1586","3","412","58.6","*"
"'66","'000","'00","'290","'0002","1587","1","20","6.02"," "
"'66","'000","'00","'290","'0002","1587","2","164","49.39"," "
"'66","'000","'00","'290","'0002","1587","3","148","44.57","*"
"'66","'000","'00","'290","'0003","1588","1","151","20.18"," "
"'66","'000","'00","'290","'0003","1588","2","151","20.18"," "
"'66","'000","'00","'290","'0003","1588","3","446","59.62","*"
"'66","'000","'00","'290","'0003","1589","1","59","13.28"," "
"'66","'000","'00","'290","'0003","1589","2","109","24.54"," "
"'66","'000","'00","'290","'0003","1589","3","276","62.16","*"
"'66","'000","'00","'290","'0004","1595","1","32","8.69"," "
"'66","'000","'00","'290","'0004","1595","2","219","59.51"," "
"'66","'000","'00","'290","'0004","1595","3","117","31.79","*"
"'66","'000","'00","'290","'0005","1590","1","33","16.41"," "
"'66","'000","'00","'290","'0005","1590","2","98","48.75"," "
"'66","'000","'00","'290","'0005","1590","3","70","34.82","*"
"'66","'000","'00","'290","'0005","1591","1","47","12.8"," "
"'66","'000","'00","'290","'0005","1591","2","188","51.22"," "
"'66","'000","'00","'290","'0005","1591","3","132","35.96","*"
"'66","'000","'00","'290","'0005","1592","1","23","8.67"," "
"'66","'000","'00","'290","'0005","1592","2","162","61.13"," "
"'66","'000","'00","'290","'0005","1592","3","80","30.18","*"
"'66","'000","'00","'290","'0006","1593","1","49","7.95"," "
"'66","'000","'00","'290","'0006","1593","2","268","43.5"," "
"'66","'000","'00","'290","'0006","1593","3","299","48.53","*"
"'66","'000","'00","'290","'0006","1594","1","7","2.71"," "
"'66","'000","'00","'290","'0006","1594","2","95","36.82"," "
"'66","'000","'00","'290","'0006","1594","3","156","60.46","*"
"'66","'000","'00","'290","'0007","1596","1","40","17.16"," "
"'66","'000","'00","'290","'0007","1596","2","69","29.61"," "
"'66","'000","'00","'290","'0007","1596","3","124","53.21","*"
"'66","'000","'00","'290","'0007","1597","1","57","11.44"," "
"'66","'000","'00","'290","'0007","1597","2","160","32.12"," "
"'66","'000","'00","'290","'0007","1597","3","281","56.42","*"
"'66","'000","'00","'290","'0007","1598","1","22","6.04"," "
"'66","'000","'00","'290","'0007","1598","2","170","46.7"," "
"'66","'000","'00","'290","'0007","1598","3","172","47.25","*"
"'66","'000","'00","'290","'0007","1599","1","18","9.47"," "
"'66","'000","'00","'290","'0007","1599","2","63","33.15"," "
"'66","'000","'00","'290","'0007","1599","3","109","57.36","*"
"'66","'000","'00","'290","'0008","1600","1","11","11.45"," "
"'66","'000","'00","'290","'0008","1600","2","41","42.7"," "
"'66","'000","'00","'290","'0008","1600","3","44","45.83","*"
"'66","'000","'00","'290","'0008","1601","1","42","7.32"," "
"'66","'000","'00","'290","'0008","1601","2","197","34.38"," "
"'66","'000","'00","'290","'0008","1601","3","334","58.28","*"
