"'65","'000","'00","'290","'0001","2203","854","32","886","1157","0","4","1","4","0","1","0","0","76.58","25"
"'65","'000","'00","'290","'0001","2204","857","21","878","1123","0","4","1","4","0","1","0","0","78.18","25"
"'65","'000","'00","'290","'0002","2202","1226","25","1251","1517","0","4","1","4","0","1","0","0","82.47","25"
"'65","'000","'00","'290","'0003","2207","485","8","493","580","0","4","1","4","0","1","0","0","85","25"
"'65","'000","'00","'290","'0004","2206","353","17","370","468","0","4","1","4","0","1","0","0","79.06","25"
"'65","'000","'00","'290","'0005","2205","171","6","177","226","0","4","1","4","0","1","0","0","78.32","25"
"'68","'000","'00","'130","'0001","581","1427","37","1464","1925","0","3","1","3","0","1","0","0","76.05","33.33"
"'68","'000","'00","'130","'0002","582","957","25","982","1340","0","3","1","3","0","1","0","0","73.28","33.33"
"'68","'000","'00","'130","'0003","584","548","19","567","689","0","3","1","3","0","1","0","0","82.29","33.33"
"'68","'000","'00","'130","'0004","583","432","11","443","536","0","3","1","3","0","1","0","0","82.65","33.33"
"'68","'000","'00","'130","'0005","586","496","12","508","641","0","3","1","3","0","1","0","0","79.25","33.33"
"'68","'000","'00","'130","'0006","589","471","13","484","646","0","3","1","3","0","1","0","0","74.92","33.33"
"'68","'000","'00","'130","'0007","587","574","14","588","734","0","3","1","3","0","1","0","0","80.11","33.33"
"'68","'000","'00","'130","'0008","590","805","29","834","1172","0","3","1","3","0","1","0","0","71.16","33.33"
"'68","'000","'00","'130","'0009","585","736","16","752","979","0","3","1","3","0","1","0","0","76.81","33.33"
"'68","'000","'00","'130","'0010","588","545","19","564","710","0","3","1","3","0","1","0","0","79.44","33.33"
"'66","'000","'00","'290","'0001","1585","686","35","721","923","0","3","1","3","0","1","0","0","78.11","33.33"
"'66","'000","'00","'290","'0001","1586","703","26","729","919","0","3","1","3","0","1","0","0","79.33","33.33"
"'66","'000","'00","'290","'0002","1587","332","8","340","440","0","3","1","3","0","1","0","0","77.27","33.33"
"'66","'000","'00","'290","'0003","1588","748","18","766","986","0","3","1","3","0","1","0","0","77.69","33.33"
"'66","'000","'00","'290","'0003","1589","444","16","460","612","0","3","1","3","0","1","0","0","75.16","33.33"
"'66","'000","'00","'290","'0004","1595","368","20","388","434","0","3","1","3","0","1","0","0","89.4","33.33"
"'66","'000","'00","'290","'0005","1590","201","10","211","259","0","3","1","3","0","1","0","0","81.47","33.33"
"'66","'000","'00","'290","'0005","1591","367","12","379","443","0","3","1","3","0","1","0","0","85.55","33.33"
"'66","'000","'00","'290","'0005","1592","265","7","272","316","0","3","1","3","0","1","0","0","86.08","33.33"
"'66","'000","'00","'290","'0006","1593","616","26","642","757","0","3","1","3","0","1","0","0","84.81","33.33"
"'66","'000","'00","'290","'0006","1594","258","15","273","323","0","3","1","3","0","1","0","0","84.52","33.33"
"'66","'000","'00","'290","'0007","1596","233","20","253","356","0","3","1","3","0","1","0","0","71.07","33.33"
"'66","'000","'00","'290","'0007","1597","498","19","517","754","0","3","1","3","0","1","0","0","68.57","33.33"
"'66","'000","'00","'290","'0007","1598","364","15","379","564","0","3","1","3","0","1","0","0","67.2","33.33"
"'66","'000","'00","'290","'0007","1599","190","4","194","266","0","3","1","3","0","1","0","0","72.93","33.33"
"'66","'000","'00","'290","'0008","1600","96","3","99","154","0","3","1","3","0","1","0","0","64.29","33.33"
"'66","'000","'00","'290","'0008","1601","573","22","595","698","0","3","1","3","0","1","0","0","85.24","33.33"
"'64","'000","'00","'360","'0001","129","617","18","635","696","0","2","1","2","0","1","0","0","91.24","50"
"'64","'000","'00","'360","'0002","128","336","4","340","362","0","2","1","2","0","1","0","0","93.92","50"
"'64","'000","'00","'360","'0003","127","431","9","440","486","0","2","1","2","0","1","0","0","90.53","50"
"'64","'000","'00","'370","'0001","5","649","11","660","755","0","2","1","2","0","1","0","0","87.42","50"
"'64","'000","'00","'370","'0002","8","359","6","365","462","0","2","1","2","0","1","0","0","79","50"
"'64","'000","'00","'370","'0003","7","474","13","487","585","0","2","1","2","0","1","0","0","83.25","50"
"'64","'000","'00","'370","'0004","6","521","16","537","608","0","2","1","2","0","1","0","0","88.32","50"
"'64","'000","'00","'370","'0005","4","185","4","189","214","0","2","1","2","0","1","0","0","88.32","50"
"'64","'000","'00","'370","'0006","3","230","7","237","273","0","2","1","2","0","1","0","0","86.81","50"
"'64","'000","'00","'370","'0007","2","203","1","204","225","0","2","1","2","0","1","0","0","90.67","50"
"'64","'000","'00","'370","'0008","1","212","7","219","253","0","2","1","2","0","1","0","0","86.56","50"
"'64","'000","'00","'380","'0001","9","629","4","633","711","0","5","1","3","2","1","0","0","89.03","20"
"'64","'000","'00","'380","'0001","10","505","5","510","561","0","5","1","3","2","1","0","0","90.91","20"
"'64","'000","'00","'380","'0002","11","520","5","525","584","0","5","1","3","2","1","0","0","89.9","20"
"'64","'000","'00","'380","'0003","12","416","6","422","482","0","5","1","3","2","1","0","0","87.55","20"
"'64","'000","'00","'360","'0001","0","617","18","635","696","0","2","1","2","0","1","0","0","91.24","50"
"'64","'000","'00","'360","'0002","0","336","4","340","362","0","2","1","2","0","1","0","0","93.92","50"
"'64","'000","'00","'360","'0003","0","431","9","440","486","0","2","1","2","0","1","0","0","90.53","50"
"'64","'000","'00","'370","'0001","0","649","11","660","755","0","2","1","2","0","1","0","0","87.42","50"
"'64","'000","'00","'370","'0002","0","359","6","365","462","0","2","1","2","0","1","0","0","79","50"
"'64","'000","'00","'370","'0003","0","474","13","487","585","0","2","1","2","0","1","0","0","83.25","50"
"'64","'000","'00","'370","'0004","0","521","16","537","608","0","2","1","2","0","1","0","0","88.32","50"
"'64","'000","'00","'370","'0005","0","185","4","189","214","0","2","1","2","0","1","0","0","88.32","50"
