"'63","'000","'08","'000","'0000","1","李傅中武","'1","'1","'0620404","45","臺灣省","碩士","Y","*"," "
"'63","'000","'08","'000","'0000","2","高為人","'90","'2","'0800221","27","臺灣省","高中","N"," "," "
"'65","'000","'12","'000","'0000","1","馬見Lahuy．Ipin","'999","'1","'0810225","26","臺北市","高中","N","*"," "
"'65","'000","'12","'000","'0000","2","寶杜巴燕Bawtu．Payen","'16","'1","'0641102","43","臺灣省","碩士","N"," "," "
"'65","'000","'12","'000","'0000","3","王建章","'1","'1","'0470328","60","新北市","專科","Y"," "," "
"'68","'000","'14","'000","'0000","1","林秋霖","'258","'1","'0570921","50","桃園市","碩士","N"," "," "
"'68","'000","'14","'000","'0000","2","蘇志強","'999","'1","'0550329","52","桃園市","碩士","Y"," "," "
"'68","'000","'14","'000","'0000","3","簡志偉","'1","'1","'0670617","40","臺灣省","碩士","N","*"," "
"'68","'000","'14","'000","'0000","4","陳瑛","'1","'2","'0560620","51","桃園市","碩士","Y","*"," "
"'68","'000","'14","'000","'0000","5","邱志成","'999","'1","'0621204","44","臺灣省","碩士","N"," "," "
"'68","'000","'14","'000","'0000","6","陳榮基","'999","'1","'0481010","59","桃園市","大學","N","*"," "
"'68","'000","'14","'000","'0000","7","林欽明","'999","'1","'0490222","58","臺灣省","高中","N"," "," "
"'68","'000","'14","'000","'0000","8","蘇佐揚","'999","'1","'0540710","53","桃園市","專科","N"," "," "
"'66","'000","'16","'000","'0000","1","黃永光","'999","'1","'0491019","58","臺中市","碩士","N"," "," "
"'66","'000","'16","'000","'0000","2","林榮進","'1","'1","'0360726","71","臺中市","大學","N","*"," "
"'66","'000","'17","'000","'0000","1","朱元宏","'999","'1","'0501231","56","臺灣省","大學","Y","*"," "
"'66","'000","'17","'000","'0000","2","邱孟玲Malas．Isdahuan","'16","'2","'0610504","46","臺灣省","碩士","N"," "," "
"'66","'000","'17","'000","'0000","3","林益陸","'1","'1","'0431208","63","臺中市","碩士","N"," "," "
"'66","'000","'17","'000","'0000","4","柯靜志","'999","'1","'0660919","41","臺中市","專科","N"," "," "
"'66","'000","'17","'000","'0000","5","蔣正仁","'999","'1","'0400217","67","臺灣省","專科","N"," "," "
"'67","'000","'13","'000","'0000","1","伍宗康","'1","'1","'0670723","40","臺南市","高中","N"," "," "
"'67","'000","'13","'000","'0000","2","谷暮‧哈就Kumu‧Hacyo","'999","'2","'0670528","40","臺灣省","碩士","Y","*"," "
"'64","'000","'13","'000","'0000","1","尤嘉聖Umin．Peydang","'999","'1","'0691127","37","臺灣省","專科","N"," "," "
"'64","'000","'13","'000","'0000","2","柯路加 Istanda Ciban","'1","'1","'0430504","64","高雄市","大學","Y"," "," "
"'64","'000","'13","'000","'0000","3","李惠民","'999","'1","'0630310","44","高雄市","高中","N"," "," "
"'64","'000","'13","'000","'0000","4","陳幸富","'999","'1","'0610227","46","高雄市","高中","N","*"," "
"'64","'000","'14","'000","'0000","1","賴文德","'1","'1","'0541030","53","高雄市","大學","N","*"," "
"'64","'000","'14","'000","'0000","2","伊斯坦大‧貝雅夫‧正福 Istanda‧Paingav","'999","'1","'0451001","62","高雄市","大學","Y"," "," "
"'64","'000","'15","'000","'0000","1","范織欽 Pasulang．Tomatalate","'999","'1","'0460729","61","高雄市","碩士","N"," "," "
"'64","'000","'15","'000","'0000","2","唐惠美","'1","'2","'0470101","60","高雄市","專科","Y","*"," "
